"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","kubeadm-worker-1",,,,"User:","ubuntu"
"Cmdline:","dstat -T -t -cp -mgs --vm -r -d -D total --fs --lock -n --socket --ipc -y --noheaders --output 2-cassandra-kubeadm-ContainerIP-kubeadm-worker-1.csv --noupdate 5",,,,"Date:","25 Sep 2017 15:18:38 UTC"

"epoch","system","total cpu usage",,,,,,"procs",,,"memory usage",,,,"paging",,"swap",,"virtual memory",,,,"io/total",,"dsk/total",,"filesystem",,"file locks",,,,"net/total",,"sockets",,,,,"sysv ipc",,,"system",
1506352763.747,25-09 15:19:23,2.386,2.883,94.632,0.099,0.0,0.0,0.0,0.0,0.600,701022208.0,32911360.0,748290048.0,2661298176.0,0.0,0.0,0.0,0.0,0.0,280.400,1335.800,1348.600,0.0,0.400,0.0,3276.800,1216.0,44411.0,4.0,3.0,1.0,7.0,7409.0,6498.600,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,806.0,1645.800
1506352768.745,25-09 15:19:28,4.464,2.778,92.659,0.0,0.0,0.099,0.200,0.0,9.200,705007616.0,32911360.0,748290048.0,2657312768.0,0.0,0.0,0.0,0.0,0.0,1493.400,1234.0,1034.0,0.0,0.400,0.0,4096.0,1312.0,44465.0,4.0,3.0,1.0,7.0,6059.600,4946.0,200.0,13.0,3.0,4.0,0.0,0.0,1.0,3.0,793.200,1580.600
1506352773.745,25-09 15:19:33,3.571,2.480,93.948,0.0,0.0,0.0,0.0,0.0,0.400,704827392.0,32919552.0,748326912.0,2657447936.0,0.0,0.0,0.0,0.0,0.0,221.200,69.400,83.0,0.0,0.600,0.0,13107.200,1312.0,44459.0,4.0,3.0,1.0,7.0,7282.800,5826.400,202.0,13.0,3.0,4.0,0.0,0.0,1.0,3.0,849.200,1711.0
1506352778.747,25-09 15:19:38,3.689,3.888,92.323,0.100,0.0,0.0,0.200,0.0,2.400,704802816.0,32927744.0,748331008.0,2657460224.0,0.0,0.0,0.0,0.0,0.0,443.200,5280.800,5270.800,0.0,0.400,0.0,4096.0,1312.0,44458.0,4.0,3.0,1.0,7.0,5961.0,5443.400,200.0,13.0,3.0,4.0,0.0,0.0,1.0,3.0,951.0,1891.400
1506352783.747,25-09 15:19:43,3.287,2.988,93.526,0.100,0.0,0.100,0.0,0.0,3.0,710074368.0,32940032.0,748343296.0,2652164096.0,0.0,0.0,0.0,0.0,0.0,1111.400,843.200,595.0,0.600,0.400,2457.600,7372.800,1376.0,44470.0,4.0,3.0,1.0,7.0,8056.600,6411.400,202.0,13.0,3.0,4.0,0.0,0.0,1.0,3.0,963.200,1924.200
1506352788.747,25-09 15:19:48,3.159,2.764,93.880,0.099,0.0,0.099,0.0,0.0,0.400,709967872.0,32940032.0,748343296.0,2652270592.0,0.0,0.0,0.0,0.0,0.0,71.800,29.600,33.0,0.0,3.400,0.0,13926.400,1312.0,44460.0,4.0,3.0,1.0,7.0,5393.0,4749.600,200.0,13.0,3.0,4.0,0.0,0.0,1.0,3.0,719.0,1431.400
1506352793.747,25-09 15:19:53,4.469,3.277,92.254,0.0,0.0,0.0,0.0,0.0,1.200,709677056.0,32948224.0,748343296.0,2652553216.0,0.0,0.0,0.0,0.0,0.0,356.400,3077.200,3071.600,0.0,0.400,0.0,5734.400,1344.0,44460.0,4.0,3.0,1.0,7.0,8167.600,6718.600,202.0,13.0,3.0,4.0,0.0,0.0,1.0,3.0,888.0,1751.400
1506352798.747,25-09 15:19:58,2.478,3.072,94.153,0.198,0.0,0.099,0.0,0.0,0.200,706318336.0,32956416.0,748339200.0,2655907840.0,0.0,0.0,0.0,0.0,0.0,125.0,34.800,232.800,0.0,2.400,0.0,14745.600,1280.0,44428.0,4.0,3.0,1.0,7.0,4677.600,4223.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,797.400,1620.200
1506352803.747,25-09 15:20:03,2.871,2.772,94.257,0.0,0.0,0.099,0.0,0.0,0.0,706437120.0,32968704.0,748339200.0,2655776768.0,0.0,0.0,0.0,0.0,0.0,11.400,25.800,19.0,0.0,0.600,0.0,15564.800,1280.0,44418.0,4.0,3.0,1.0,7.0,7335.0,5590.600,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,888.200,1798.800
1506352808.747,25-09 15:20:08,2.663,2.761,94.379,0.099,0.0,0.099,0.0,0.0,0.0,706363392.0,32976896.0,748339200.0,2655842304.0,0.0,0.0,0.0,0.0,0.0,1.200,9.800,12.600,0.0,0.400,0.0,3276.800,1280.0,44424.0,4.0,3.0,1.0,7.0,4603.400,4072.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,752.200,1541.200
1506352813.747,25-09 15:20:13,3.072,3.766,93.062,0.099,0.0,0.0,0.0,0.0,2.800,706383872.0,32985088.0,748339200.0,2655813632.0,0.0,0.0,0.0,0.0,0.0,607.400,1610.800,1615.400,0.0,0.400,0.0,4096.0,1280.0,44426.0,4.0,3.0,1.0,7.0,8421.800,6610.600,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1052.800,2080.0
1506352818.744,25-09 15:20:18,3.287,3.088,93.625,0.0,0.0,0.0,0.0,0.0,1.800,706232320.0,32985088.0,748339200.0,2655965184.0,0.0,0.0,0.0,0.0,0.0,482.200,4089.800,4083.800,0.0,0.0,0.0,0.0,1280.0,44418.0,4.0,3.0,1.0,7.0,4387.200,4007.800,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,829.800,1683.200
1506352823.743,25-09 15:20:23,2.569,3.162,94.170,0.099,0.0,0.0,0.600,0.0,0.600,706027520.0,32993280.0,748339200.0,2656161792.0,0.0,0.0,0.0,0.0,0.0,219.600,1029.200,1036.0,0.0,0.400,0.0,4096.0,1248.0,44424.0,4.0,3.0,1.0,7.0,7889.400,6901.600,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,865.400,1750.200
1506352828.747,25-09 15:20:28,2.970,2.772,94.257,0.0,0.0,0.0,0.0,0.0,0.0,706277376.0,33001472.0,748339200.0,2655903744.0,0.0,0.0,0.0,0.0,0.0,91.800,21.200,14.0,0.0,0.600,0.0,6553.600,1248.0,44424.0,4.0,3.0,1.0,7.0,4754.400,4352.600,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,770.600,1566.0
1506352833.747,25-09 15:20:33,2.383,2.582,94.836,0.099,0.0,0.099,0.0,0.0,0.0,706170880.0,33009664.0,748339200.0,2656002048.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,20.400,0.0,4.200,0.0,20480.0,1248.0,44424.0,4.0,3.0,1.0,7.0,8093.600,6291.200,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,893.600,1820.600
1506352838.747,25-09 15:20:38,14.257,3.988,81.655,0.100,0.0,0.0,0.0,0.0,2.200,712028160.0,33017856.0,748339200.0,2650136576.0,0.0,0.0,0.0,0.0,0.0,2348.800,7156.400,6871.400,0.0,0.400,0.0,6553.600,1248.0,44420.0,4.0,3.0,1.0,7.0,2919.0,2593.0,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,927.400,1765.0
1506352843.747,25-09 15:20:43,3.060,3.455,93.485,0.0,0.0,0.0,0.0,0.0,2.200,711680000.0,33026048.0,748339200.0,2650476544.0,0.0,0.0,0.0,0.0,0.0,564.200,293.200,315.800,0.0,0.400,0.0,4915.200,1248.0,44420.0,4.0,3.0,1.0,7.0,6582.200,4921.400,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,869.600,1787.400
1506352848.743,25-09 15:20:48,2.665,2.962,94.274,0.099,0.0,0.0,0.400,0.0,0.0,711602176.0,33034240.0,748343296.0,2650542080.0,0.0,0.0,0.0,0.0,0.0,41.0,14.400,14.600,0.0,0.400,0.0,3276.800,1248.0,44422.0,4.0,3.0,1.0,7.0,5256.600,4092.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,777.400,1592.400
1506352853.747,25-09 15:20:53,3.181,2.584,94.235,0.0,0.0,0.0,0.0,0.0,1.200,711372800.0,33042432.0,748339200.0,2650767360.0,0.0,0.0,0.0,0.0,0.0,308.800,2347.400,2350.800,0.0,0.400,0.0,4096.0,1248.0,44424.0,4.0,3.0,1.0,7.0,8399.600,6910.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,853.800,1738.800
1506352858.747,25-09 15:20:58,2.970,2.772,94.059,0.0,0.0,0.198,0.0,0.0,0.0,711659520.0,33042432.0,748343296.0,2650476544.0,0.0,0.0,0.0,0.0,0.0,71.0,20.0,13.800,0.0,0.200,0.0,4096.0,1248.0,44420.0,4.0,3.0,1.0,7.0,3787.600,2966.800,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,753.200,1536.200
1506352863.747,25-09 15:21:03,3.376,2.582,93.942,0.099,0.0,0.0,0.0,0.0,0.0,711426048.0,33050624.0,748343296.0,2650701824.0,0.0,0.0,0.0,0.0,0.0,3.600,15.0,19.400,0.0,0.400,0.0,4915.200,1248.0,44426.0,4.0,3.0,1.0,7.0,8066.400,6318.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,849.400,1714.600
1506352868.747,25-09 15:21:08,3.251,2.956,93.596,0.099,0.0,0.099,0.0,0.0,0.0,711532544.0,33062912.0,748355584.0,2650570752.0,0.0,0.0,0.0,0.0,0.0,29.800,20.200,13.600,0.200,2.0,819.200,11468.800,1248.0,44420.0,4.0,3.0,1.0,7.0,4369.400,3983.600,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,729.800,1485.800
1506352873.747,25-09 15:21:13,3.561,2.868,93.373,0.099,0.0,0.099,0.0,0.0,2.800,711331840.0,33071104.0,748355584.0,2650763264.0,0.0,0.0,0.0,0.0,0.0,616.800,1610.200,1610.800,0.0,1.0,0.0,9830.400,1280.0,44428.0,4.0,3.0,1.0,7.0,8058.600,6277.0,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,927.0,1879.0
1506352878.747,25-09 15:21:18,3.175,3.373,93.353,0.099,0.0,0.0,0.0,0.0,1.800,711356416.0,33079296.0,748355584.0,2650730496.0,0.0,0.0,0.0,0.0,0.0,478.0,5206.600,5210.400,0.0,0.400,0.0,3276.800,1280.0,44418.0,4.0,3.0,1.0,7.0,5224.400,4450.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,835.200,1660.200
1506352883.747,25-09 15:21:23,2.483,2.781,94.737,0.0,0.0,0.0,0.0,0.0,0.600,711229440.0,33087488.0,748347392.0,2650857472.0,0.0,0.0,0.0,0.0,0.0,242.800,1446.0,1440.800,0.0,0.400,0.0,4096.0,1280.0,44422.0,4.0,3.0,1.0,7.0,8190.0,7179.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,834.200,1697.0
1506352888.744,25-09 15:21:28,2.676,2.775,94.450,0.0,0.0,0.099,0.0,0.0,0.0,711282688.0,33087488.0,748355584.0,2650796032.0,0.0,0.0,0.0,0.0,0.0,83.600,9.400,12.200,0.0,0.200,0.0,4096.0,1280.0,44424.0,4.0,3.0,1.0,7.0,4022.800,3661.600,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,726.600,1497.200
1506352893.747,25-09 15:21:33,2.289,2.289,95.224,0.100,0.0,0.100,0.0,0.0,0.0,711405568.0,33095680.0,748355584.0,2650664960.0,0.0,0.0,0.0,0.0,0.0,11.800,27.400,20.400,0.0,0.400,0.0,4915.200,1280.0,44428.0,4.0,3.0,1.0,7.0,7923.0,5994.400,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,840.200,1716.400
1506352898.747,25-09 15:21:38,3.284,3.682,92.935,0.100,0.0,0.0,0.0,0.0,2.200,711315456.0,33103872.0,748355584.0,2650746880.0,0.0,0.0,0.0,0.0,0.0,383.200,4719.800,4723.400,0.0,0.400,0.0,4096.0,1248.0,44420.0,4.0,3.0,1.0,7.0,4902.200,4354.800,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,810.800,1649.400
1506352903.745,25-09 15:21:43,3.0,2.700,94.300,0.0,0.0,0.0,0.200,0.0,2.200,711225344.0,33112064.0,748355584.0,2650828800.0,0.0,0.0,0.0,0.0,0.0,534.200,286.0,289.200,0.0,2.200,0.0,12288.0,1280.0,44428.0,4.0,3.0,1.0,7.0,8016.400,6242.400,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,984.400,1984.400
1506352908.747,25-09 15:21:48,2.860,2.465,94.379,0.099,0.0,0.197,0.0,0.0,0.0,711348224.0,33120256.0,748355584.0,2650697728.0,0.0,0.0,0.0,0.0,0.0,41.0,19.600,12.800,0.0,0.400,0.0,3276.800,1280.0,44418.0,4.0,3.0,1.0,7.0,4013.400,3652.600,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,664.800,1369.200
1506352913.747,25-09 15:21:53,2.877,2.877,94.048,0.099,0.0,0.099,0.0,0.0,1.200,711122944.0,33128448.0,748347392.0,2650923008.0,0.0,0.0,0.0,0.0,0.0,329.400,2267.200,2273.200,0.0,0.600,0.0,5734.400,1248.0,44424.0,4.0,3.0,1.0,7.0,45783.0,43998.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,943.600,1895.400
1506352918.747,25-09 15:21:58,3.660,2.572,93.670,0.0,0.0,0.099,0.0,0.0,0.0,711335936.0,33128448.0,748359680.0,2650697728.0,0.0,0.0,0.0,0.0,0.0,84.200,18.0,12.0,0.0,0.200,0.0,3276.800,1248.0,44420.0,4.0,3.0,1.0,7.0,5891.0,4773.800,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,743.400,1516.800
1506352923.747,25-09 15:22:03,2.577,1.982,95.342,0.0,0.0,0.099,0.0,0.0,0.0,711163904.0,33136640.0,748359680.0,2650861568.0,0.0,0.0,0.0,0.0,0.0,6.200,20.600,25.0,0.0,0.400,0.0,4915.200,1248.0,44422.0,4.0,3.0,1.0,7.0,19734.200,17668.400,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,771.800,1563.600
1506352928.747,25-09 15:22:08,3.261,2.767,93.874,0.099,0.0,0.0,0.0,0.0,0.0,711315456.0,33144832.0,748363776.0,2650697728.0,0.0,0.0,0.0,0.0,0.0,24.0,22.200,13.0,0.0,0.400,0.0,3276.800,1248.0,44420.0,4.0,3.0,1.0,7.0,5375.600,4718.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,753.200,1516.200
1506352933.747,25-09 15:22:13,2.379,3.766,93.756,0.099,0.0,0.0,0.0,0.0,2.800,711335936.0,33153024.0,748363776.0,2650669056.0,0.0,0.0,0.0,0.0,0.0,612.400,1505.400,1509.400,0.0,0.400,0.0,4096.0,1248.0,44426.0,4.0,3.0,1.0,7.0,9544.200,7330.800,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,983.200,1944.600
1506352938.745,25-09 15:22:18,2.789,3.386,93.825,0.0,0.0,0.0,0.0,0.0,1.800,711516160.0,33161216.0,748363776.0,2650480640.0,0.0,0.0,0.0,0.0,0.0,495.800,5319.600,5312.0,0.0,1.600,0.0,9830.400,1248.0,44420.0,4.0,3.0,1.0,7.0,4146.400,3022.0,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,791.600,1590.600
1506352943.747,25-09 15:22:23,3.671,2.778,93.452,0.099,0.0,0.0,0.0,0.0,0.600,711225344.0,33169408.0,748363776.0,2650763264.0,0.0,0.0,0.0,0.0,0.0,250.0,1951.800,1956.200,0.0,0.800,0.0,7372.800,1280.0,44424.0,4.0,3.0,1.0,7.0,6936.800,6139.0,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,925.600,1839.0
1506352948.747,25-09 15:22:28,3.181,2.783,94.036,0.0,0.0,0.0,0.0,0.0,0.0,711192576.0,33169408.0,748363776.0,2650796032.0,0.0,0.0,0.0,0.0,0.0,66.0,9.800,11.800,0.0,0.200,0.0,3276.800,1280.0,44424.0,4.0,3.0,1.0,7.0,3893.800,3385.0,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,708.400,1425.0
1506352953.747,25-09 15:22:33,2.806,1.603,95.391,0.100,0.0,0.100,0.0,0.0,0.0,711282688.0,33177600.0,748363776.0,2650697728.0,0.0,0.0,0.0,0.0,0.0,3.0,25.600,20.200,0.0,0.600,0.0,6553.600,1280.0,44432.0,4.0,3.0,1.0,7.0,8255.600,6610.600,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,823.200,1688.200
1506352958.747,25-09 15:22:38,3.486,3.884,92.430,0.100,0.0,0.100,0.0,0.0,2.200,711340032.0,33185792.0,748363776.0,2650632192.0,0.0,0.0,0.0,0.0,0.0,380.600,4932.800,4934.400,0.0,0.400,0.0,6553.600,1248.0,44420.0,4.0,3.0,1.0,7.0,4651.0,3712.200,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,952.400,1906.400
1506352963.747,25-09 15:22:43,2.386,2.883,94.632,0.0,0.0,0.099,0.0,0.0,2.200,711680000.0,33193984.0,748363776.0,2650284032.0,0.0,0.0,0.0,0.0,0.0,476.200,296.0,291.800,0.0,0.400,0.0,4096.0,1248.0,44420.0,4.0,3.0,1.0,7.0,8217.0,6593.0,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,921.400,1861.400
1506352968.747,25-09 15:22:48,2.985,2.189,94.826,0.0,0.0,0.0,0.0,0.0,0.0,711639040.0,33193984.0,748363776.0,2650324992.0,0.0,0.0,0.0,0.0,0.0,105.600,8.800,12.0,0.0,0.0,0.0,0.0,1248.0,44420.0,4.0,3.0,1.0,7.0,5919.600,4760.400,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,733.600,1483.800
1506352973.747,25-09 15:22:53,2.574,3.564,93.663,0.099,0.0,0.099,0.0,0.0,1.200,711221248.0,33202176.0,748363776.0,2650734592.0,0.0,0.0,0.0,0.0,0.0,310.800,4095.0,4100.600,0.0,2.200,0.0,11468.800,1248.0,44422.0,4.0,3.0,1.0,7.0,8771.400,7852.400,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,950.200,1871.800
1506352978.747,25-09 15:22:58,2.665,2.962,94.274,0.099,0.0,0.0,0.0,0.0,0.0,711462912.0,33210368.0,748363776.0,2650484736.0,0.0,0.0,0.0,0.0,0.0,78.800,21.0,14.0,0.0,2.200,0.0,15564.800,1248.0,44420.0,4.0,3.0,1.0,7.0,3533.0,3040.600,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,719.0,1456.800
1506352983.747,25-09 15:23:03,3.393,2.096,94.411,0.0,0.0,0.100,0.0,0.0,0.0,711364608.0,33218560.0,748363776.0,2650574848.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,20.400,0.0,0.400,0.0,4915.200,1248.0,44426.0,4.0,3.0,1.0,7.0,9316.200,7049.600,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,876.0,1776.200
1506352988.747,25-09 15:23:08,2.973,2.577,94.252,0.099,0.0,0.099,0.0,0.0,0.0,711606272.0,33226752.0,748371968.0,2650316800.0,0.0,0.0,0.0,0.0,0.0,14.400,19.200,11.600,0.0,0.400,0.0,3276.800,1248.0,44422.0,4.0,3.0,1.0,7.0,3881.600,3374.400,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,741.800,1504.200
1506352993.747,25-09 15:23:13,2.668,3.755,93.577,0.0,0.0,0.0,0.0,0.0,2.800,711413760.0,33226752.0,748371968.0,2650509312.0,0.0,0.0,0.0,0.0,0.0,602.0,1709.200,1711.0,0.0,0.0,0.0,0.0,1280.0,44422.0,4.0,3.0,1.0,7.0,7844.200,6240.0,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,965.0,1942.0
1506352998.745,25-09 15:23:18,3.290,2.991,93.519,0.100,0.0,0.100,0.0,0.0,2.0,711430144.0,33234944.0,748371968.0,2650484736.0,0.0,0.0,0.0,0.0,0.0,467.600,5853.600,5852.400,0.0,0.400,0.0,4096.0,1280.0,44428.0,4.0,3.0,1.0,7.0,4967.600,4017.0,199.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,815.400,1613.600
1506353003.747,25-09 15:23:23,3.072,3.171,93.657,0.099,0.0,0.0,0.0,0.0,0.600,711954432.0,33243136.0,748371968.0,2649952256.0,0.0,0.0,0.0,0.0,0.0,306.200,3727.0,3724.600,0.0,0.400,0.0,4915.200,1248.0,44420.0,4.0,3.0,1.0,7.0,7889.200,6543.600,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,904.600,1803.400
1506353008.747,25-09 15:23:28,3.774,2.582,93.545,0.099,0.0,0.0,0.0,0.0,0.0,711954432.0,33251328.0,748371968.0,2649944064.0,0.0,0.0,0.0,0.0,0.0,427.0,407.600,408.800,0.0,0.600,0.0,7372.800,1248.0,44416.0,4.0,3.0,1.0,7.0,4593.800,4101.800,199.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,721.0,1463.600
1506353013.747,25-09 15:23:33,2.495,2.495,94.711,0.100,0.0,0.200,0.0,0.0,0.0,711970816.0,33259520.0,748371968.0,2649919488.0,0.0,0.0,0.0,0.0,0.0,28.600,26.400,19.600,0.0,1.400,0.0,9830.400,1248.0,44414.0,4.0,3.0,1.0,7.0,8276.0,6638.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,863.800,1742.800
1506353018.747,25-09 15:23:38,3.293,3.393,93.114,0.100,0.0,0.100,0.0,0.0,2.200,711741440.0,33267712.0,748371968.0,2650140672.0,0.0,0.0,0.0,0.0,0.0,424.400,4210.800,4213.800,0.0,0.800,0.0,7372.800,1248.0,44410.0,4.0,3.0,1.0,7.0,4740.0,3731.200,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,846.0,1692.0
1506353023.745,25-09 15:23:43,2.681,2.880,94.340,0.099,0.0,0.0,0.0,0.0,2.200,711671808.0,33267712.0,748371968.0,2650210304.0,0.0,0.0,0.0,0.0,0.0,458.200,296.600,302.400,0.0,1.400,0.0,9830.400,1280.0,44416.0,4.0,3.0,1.0,7.0,7832.0,6239.0,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,938.400,1879.400
1506353028.747,25-09 15:23:48,2.874,2.478,94.648,0.0,0.0,0.0,0.0,0.0,0.0,711790592.0,33275904.0,748503040.0,2649952256.0,0.0,0.0,0.0,0.0,0.200,50.0,25.200,12.400,0.200,0.400,26214.400,4915.200,1280.0,44410.0,4.0,3.0,1.0,7.0,4777.0,4056.200,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,733.0,1518.200
1506353033.747,25-09 15:23:53,4.167,3.075,92.560,0.099,0.0,0.099,0.0,0.0,1.200,712077312.0,33284096.0,748503040.0,2649657344.0,0.0,0.0,0.0,0.0,0.0,847.400,3289.0,3290.0,0.0,0.400,0.0,4096.0,1248.0,44412.0,4.0,3.0,1.0,7.0,7733.0,6867.800,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,842.800,1678.800
