Dstat 0.7.2 CSV output,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,
Host:,ycsb-3,,,,User:,ubuntu,,,,,,,,,
Cmdline:,dstat -N ens3 --output 2-cassandra-kubeadm-ServiceIP_NET-ens3-ycsb-3.csv --noheaders --noupdate 5,,,,Date:,26 Sep 2017 20:30:35 UTC,,,,,,,,,
,,,,,,,,,,,,,,,
epoch,system,total cpu usage,,,,,,dsk/total,,net/ens3,,paging,,system,
1506458008,26/09/2018 20:33,0.705,0.352,98.943,0,0,0,0,4096,2766.2,1840,0,0,650,1299.6
1506458013,26/09/2018 20:33,0.857,0.706,98.387,0.05,0,0,0,5734.4,1569,681,0,0,716,1374
1506458018,26/09/2018 20:33,1.511,0.604,97.885,0,0,0,0,0,2721.4,1329.6,0,0,683.2,1333
1506458023,26/09/2018 20:33,1.058,0.403,98.488,0.05,0,0,0,4096,2135.6,419.8,0,0,705.2,1384.6
1506458028,26/09/2018 20:33,0.604,0.453,98.892,0.05,0,0,0,13107.2,3104.2,1109.4,0,0,659.6,1329.4
1506458033,26/09/2018 20:33,0.906,0.453,98.541,0.05,0,0.05,0,9011.2,1079.2,678,0,0,623.8,1239
1506458038,26/09/2018 20:33,0.856,0.605,98.489,0,0,0.05,0,4915.2,2779.4,1879.6,0,0,726,1400.2
1506458043,26/09/2018 20:34,1.058,1.108,97.783,0.05,0,0,0,5734.4,1578.4,654.6,0,0,839.4,1498
1506458048,26/09/2018 20:34,0.705,0.403,98.842,0.05,0,0,0,4915.2,2680,1250.2,0,0,670.8,1333.6
1506458053,26/09/2018 20:34,0.756,0.706,98.487,0.05,0,0,0,4096,1740.8,415,0,0,768.8,1477.6
1506458058,26/09/2018 20:34,0.755,0.352,98.792,0.05,0,0.05,0,4915.2,3798.2,1127.4,0,0,702.2,1389.8
1506458063,26/09/2018 20:34,1.108,0.554,98.288,0,0,0.05,0,12288,1019.2,619.2,0,0,699.6,1357.4
1506458068,26/09/2018 20:34,0.554,0.403,98.993,0.05,0,0,0,7372.8,2766.2,1840,0,0,646.8,1314.6
1506458073,26/09/2018 20:34,2.218,1.109,96.623,0.05,0,0,0,4096,2095.8,1544.2,0,0,785.4,1455.8
1506458078,26/09/2018 20:34,1.008,0.504,98.438,0.05,0,0,0,13926.4,2765,1382,0,0,691.6,1344.6
1506458083,26/09/2018 20:34,1.009,0.403,98.538,0.05,0,0,0,5734.4,1677.4,840.2,0,0,739.4,1474
1506458088,26/09/2018 20:34,0.857,0.403,98.74,0,0,0,0,4915.2,3470.2,1331.4,0,0,697,1357.2
1506458093,26/09/2018 20:34,1.359,0.403,98.138,0.05,0,0.05,0,9011.2,1988.2,937,0,0,706.6,1380.6
1506458098,26/09/2018 20:34,0.656,0.706,98.588,0.05,0,0,0,28672,4664.6,3884,0,0,713,1374.4
1506458103,26/09/2018 20:35,1.208,1.36,97.382,0.05,0,0,0,15564.8,1487.6,917.2,0,0,779,1478.2
1506458108,26/09/2018 20:35,0.704,0.402,98.793,0.05,0,0.05,0,8192,3435.8,1810.6,0,0,662.6,1279.4
1506458113,26/09/2018 20:35,0.961,0.657,98.382,0,0,0,0,7372.8,15648.2,13861.4,0,0,823,1593.2
1506458118,26/09/2018 20:35,1.157,0.805,97.988,0.05,0,0,0,4915.2,28681.8,26483,0,0,698.6,1382
1506458123,26/09/2018 20:35,1.008,0.806,98.186,0,0,0,0,6553.6,1735.6,2365,0,0,731,1449.2
1506458128,26/09/2018 20:35,1.057,0.403,98.49,0.05,0,0,0,4096,2984.4,3154.8,0,0,607.4,1225.8
1506458133,26/09/2018 20:35,1.06,0.606,98.284,0,0,0.05,0,30310.4,1899.8,967,0,0,761.6,1455.4
1506458138,26/09/2018 20:35,0.958,0.908,98.084,0.05,0,0,0,4096,3432.2,2010.2,0,0,818,1558.2
1506458143,26/09/2018 20:35,1.668,0.91,97.423,0,0,0,0,0,3570,1064.8,0,0,1237,2430.6
1506458148,26/09/2018 20:35,0.506,0.506,98.937,0.051,0,0,0,4915.2,3197.2,1466.6,0,0,1225.8,2475.4
1506458153,26/09/2018 20:35,0.813,0.711,98.425,0.051,0,0,0,15564.8,2124,1402.4,0,0,1881.6,3779.2
1506458158,26/09/2018 20:35,0.71,0.912,98.327,0,0,0.051,0,5734.4,3271.4,2726,0,0,1579.4,3095
1506458163,26/09/2018 20:36,1.009,1.009,97.932,0.05,0,0,0,5734.4,1395.2,515.2,0,0,907.2,1723.8
1506458168,26/09/2018 20:36,0.909,0.808,98.132,0.101,0,0.05,0,32768,2889.4,1528.6,0,0,1225.6,2350
1506458173,26/09/2018 20:36,0.915,1.067,98.018,0,0,0,0,10649.6,2608.6,1131.8,0,0,1838.8,3630.4
1506458178,26/09/2018 20:36,0.761,0.355,98.832,0.051,0,0,0,4915.2,3983.2,1605.6,0,0,1564.8,3069.6
1506458183,26/09/2018 20:36,0.806,0.605,98.539,0.05,0,0,0,15564.8,1260.8,656.8,0,0,724.4,1373.2
1506458188,26/09/2018 20:36,0.815,0.662,98.523,0,0,0,0,4096,15813.6,14658.4,0,0,1993.4,3972.2
1506458193,26/09/2018 20:36,0.958,0.655,98.286,0.05,0,0.05,0,10649.6,1467.2,1162,0,0,963.6,1908.2
1506458198,26/09/2018 20:36,0.962,0.759,98.228,0.051,0,0,0,4096,3555,1409.6,0,0,1355.8,2692.8
1506458203,26/09/2018 20:36,1.009,0.656,98.235,0,0,0.101,0,22118.4,2080.4,830.6,0,0,957.4,1867.6
1506458208,26/09/2018 20:36,0.555,0.202,99.244,0,0,0,0,4096,2560,1144.4,0,0,649,1307.4
1506458213,26/09/2018 20:36,1.007,0.604,98.39,0,0,0,0,4915.2,1422.4,794.8,0,0,807.4,1621.2
1506458218,26/09/2018 20:36,0.858,0.656,98.436,0.05,0,0,0,4096,2799.8,2326.8,0,0,968,1866.6
1506458223,26/09/2018 20:37,25.217,2.603,70.955,0,0,1.225,0,19660.8,67827.8,491082.8,0,0,3048,5375.8
1506458228,26/09/2018 20:37,19.209,2.928,74.782,0.051,0,3.03,0,4915.2,138693.4,1352829.8,0,0,4064.8,7912.6
1506458233,26/09/2018 20:37,21.746,4.132,69.886,0,0,4.236,0,819.2,177502.6,1762067.2,0,0,4866,9922.4
1506458238,26/09/2018 20:37,9.01,3.906,82.552,0.052,0,4.479,0,31948.8,169974.4,1660441.4,0,0,4986.2,10261.4
1506458243,26/09/2018 20:37,10.784,4.438,79.154,0.413,0,5.212,0,11468.8,209176,2102010.8,0,0,5384.6,11762.8
1506458248,26/09/2018 20:37,9.803,4.149,81.38,0.104,0,4.564,0,25395.2,213936.4,2124557.6,0,0,5222.8,11267.2
1506458253,26/09/2018 20:37,13.128,4.655,76.831,0,0,5.387,0,8192,226766,2270976.2,0,0,5457,12075
1506458258,26/09/2018 20:37,10.773,4.536,79.536,0.052,0,5.103,0,4096,205493.2,2041504.4,0,0,5031,11000.6
1506458263,26/09/2018 20:37,9.133,4.592,81.063,0,0,5.212,0,4915.2,184103.4,1816110.6,0,0,4680.6,9698
1506458268,26/09/2018 20:37,9.912,4.75,80.021,0,0,5.318,0,0,214051.6,2115644.2,0,0,5096.2,10958.6
1506458273,26/09/2018 20:37,11.168,5.147,77.869,0.051,0,5.764,0,4096,229200.8,2314949,0,0,5390.4,12257.6
1506458278,26/09/2018 20:37,10.403,4.339,79.561,0.052,0,5.646,0,15564.8,245256,2464547.4,0,0,5709.4,13052.6
1506458283,26/09/2018 20:38,10.825,5.361,78.093,0.052,0,5.67,0,10649.6,245898.4,2495114.4,0,0,5754.6,13310.2
1506458288,26/09/2018 20:38,9.772,4.757,80.558,0.052,0,4.86,0,11468.8,185191.6,1808500,0,0,4703,9855
1506458293,26/09/2018 20:38,9.731,4.607,81.211,0,0,4.451,0,4915.2,213669.2,2107788.8,0,0,5242.2,11177.4
1506458298,26/09/2018 20:38,10.85,4.903,78.925,0.104,0,5.216,0,4096,234652.2,2364557.8,0,0,5360.4,12545.4
1506458303,26/09/2018 20:38,11.479,4.654,78.594,0,0,5.274,0,4915.2,233645.8,2332223.4,0,0,5531,12431.6
1506458308,26/09/2018 20:38,10.228,4.933,79.699,0.052,0,5.088,0,9011.2,233136.8,2337981.4,0,0,5412.8,12160.2
1506458313,26/09/2018 20:38,9.829,4.19,80.807,0.052,0,5.122,0,10649.6,212281,2091681.2,0,0,5113.4,10820
1506458318,26/09/2018 20:38,9.793,4.56,80.259,0,0,5.389,0,13107.2,190285.6,1879638.4,0,0,4768.8,9978.6
1506458323,26/09/2018 20:38,10.521,4.948,78.854,0,0,5.677,0,0,214211.8,2113756.8,0,0,5119.4,11303.6
1506458328,26/09/2018 20:38,11.308,4.846,78.322,0.156,0,5.367,0,5734.4,231281,2334570.6,0,0,5391.2,12269.8
1506458333,26/09/2018 20:38,10.696,4.555,78.71,0.051,0,5.988,0,4096,232138.6,2318674.8,0,0,5536,12426.2
1506458338,26/09/2018 20:38,10.347,4.035,80.031,0,0,5.587,0,8192,225937.2,2259933,0,0,5455.6,11909
1506458343,26/09/2018 20:39,10.819,5.049,78.001,0.103,0,6.028,0,4915.2,224514.2,2232614.4,0,0,5381.6,11747.2
1506458348,26/09/2018 20:39,12.049,4.222,78.682,0,0,5.046,0,11468.8,204678.4,2025174.4,0,0,5386,10462.6
1506458353,26/09/2018 20:39,9.142,4.239,81.41,0,0,5.209,0,9011.2,194648.2,1896431.6,0,0,4952.8,10172.2
1506458358,26/09/2018 20:39,9.326,4.404,81.036,0.052,0,5.181,0,8192,188167.8,1864786.8,0,0,4578,9711.8
1506458363,26/09/2018 20:39,9.511,3.586,81.705,0.052,0,5.146,0,4096,188143.4,1847367.4,0,0,4856.6,9825.4
1506458368,26/09/2018 20:39,10.407,4.225,80.062,0.052,0,5.255,0,10649.6,202346.2,2009000.4,0,0,4907.2,10624.2
1506458373,26/09/2018 20:39,10.058,4.034,80.671,0,0,5.238,0,4915.2,221663,2207440.8,0,0,5256.6,11722.2
1506458378,26/09/2018 20:39,9.656,4.697,80.324,0,0,5.324,0,4915.2,202651.2,2002870.6,0,0,4920,10561.2
1506458383,26/09/2018 20:39,10.572,4.745,79.371,0,0,5.312,0,4096,225495.2,2241676.8,0,0,5456.6,11916.8
1506458388,26/09/2018 20:39,9.869,4.672,79.895,0.052,0,5.512,0,10649.6,229126.8,2295137.6,0,0,5353,11983.2
1506458393,26/09/2018 20:39,10.998,4.43,78.31,0.051,0,6.212,0,10649.6,227134,2240013,0,0,5438.2,11684.4
1506458398,26/09/2018 20:39,9.984,5.564,78.575,0.052,0,5.824,0,9011.2,209959,2093537.6,0,0,5074.4,11037
1506458403,26/09/2018 20:40,9.6,4.567,80.799,0,0,5.034,0,4915.2,210445,2059206,0,0,5098.8,10776.6
1506458408,26/09/2018 20:40,10.087,4.529,79.002,0.051,0,6.33,0,6553.6,244168,2460249.2,0,0,5751.6,13001
1506458413,26/09/2018 20:40,10.984,4.581,79.438,0.052,0,4.945,0,7372.8,248633.6,2371411.4,0,0,5736.6,12669.2
1506458418,26/09/2018 20:40,9.37,3.956,81.364,0,0,5.31,0,15564.8,231148.2,2073323.6,0,0,4916.2,10813.6
1506458423,26/09/2018 20:40,10.284,4.599,79.483,0.052,0,5.581,0,9830.4,234210.6,2336596.6,0,0,5570.2,12453.2
1506458428,26/09/2018 20:40,9.563,4.47,80.769,0.052,0,5.146,0,13926.4,221693.2,2223350.8,0,0,5343.6,11621.6
1506458433,26/09/2018 20:40,9.562,4.279,81.3,0,0,4.86,0,4915.2,239189.8,2388617,0,0,5703.4,12778
1506458438,26/09/2018 20:40,11.367,5.376,78.187,0.051,0,5.018,0,4915.2,239966.4,2404127.2,0,0,5829.8,13044.4
1506458443,26/09/2018 20:40,10.413,4.396,79.749,0.052,0,5.39,0,4096,234549,2343205.2,0,0,5624.4,12600
1506458448,26/09/2018 20:40,9.18,4.098,81.535,0,0,5.187,0,5734.4,187880.4,1856220,0,0,4774.4,10023.6
1506458453,26/09/2018 20:40,9.805,4.825,79.825,0.051,0,5.493,0,11468.8,202208.2,1983515.2,0,0,5081.6,10492
1506458458,26/09/2018 20:40,10.751,4.716,78.753,0.051,0,5.73,0,13926.4,209564.4,2078827.2,0,0,5081.2,10914.6
1506458463,26/09/2018 20:41,10.182,4.571,80.364,0,0,4.883,0,8192,214247.8,2113840.8,0,0,5269.6,11143.2
1506458468,26/09/2018 20:41,9.556,4.7,80.261,0.052,0,5.431,0,4915.2,236907.6,2371842.2,0,0,5627.8,12383.4
1506458473,26/09/2018 20:41,10.155,4.536,80,0.052,0,5.258,0,4096,233775,2316566,0,0,5878.8,12558
1506458478,26/09/2018 20:41,8.527,4.083,82.171,0.052,0,5.168,0,4915.2,174764,1726271.4,0,0,4425.4,9390
1506458483,26/09/2018 20:41,10.77,4.787,78.356,0.052,0,6.035,0,4096,228089.6,2273457.4,0,0,5476.4,12270.2
1506458488,26/09/2018 20:41,11.42,4.218,78.292,0,0,6.07,0,13107.2,246875.2,2381254.8,0,0,5618,12672
1506458493,26/09/2018 20:41,10.197,5.435,78.778,0.052,0,5.538,0,14745.6,237820.6,2376750.8,0,0,5567,12791.6
1506458498,26/09/2018 20:41,10.491,4.444,79.69,0,0,5.375,0,4915.2,224457.6,2254537.4,0,0,5379,12085
1506458503,26/09/2018 20:41,10.526,5.212,79.257,0,0,5.005,0,0,218086.8,2168990,0,0,5310,11753.6
1506458508,26/09/2018 20:41,9.654,4.337,80.743,0.052,0,5.214,0,4915.2,195917.2,1950266.8,0,0,4687.4,10382.6
1506458513,26/09/2018 20:41,10.898,4.567,78.62,0.052,0,5.864,0,4096,240751,2414920.6,0,0,5656,12818.8
1506458518,26/09/2018 20:41,9.948,4.819,79.534,0.052,0,5.648,0,8192,235484.8,2369015,0,0,5559.8,12499.4
1506458523,26/09/2018 20:42,9.953,5.236,79.575,0.052,0,5.184,0,22937.6,237836.6,2372556.8,0,0,5612.6,12580.4
1506458528,26/09/2018 20:42,10.309,4.845,79.124,0.052,0,5.67,0,12288,231488.4,2326188,0,0,5546.6,12201.2
1506458533,26/09/2018 20:42,9.886,4.527,80.853,0,0,4.735,0,4096,195827.2,1920815,0,0,4913.6,10457
1506458538,26/09/2018 20:42,10.491,4.444,79.38,0.155,0,5.53,0,4915.2,226581.8,2267746.2,0,0,5318.4,11852.2
1506458543,26/09/2018 20:42,12.095,4.735,78.075,0.051,0,5.044,0,4096,252795,2546654.6,0,0,6766.8,13413.2
1506458548,26/09/2018 20:42,10.766,4.762,79.244,0,0,5.228,0,4915.2,236814,2376534.8,0,0,5514.2,12463.2
1506458553,26/09/2018 20:42,10.649,4.727,79.117,0.104,0,5.403,0,7372.8,233948.4,2320961.6,0,0,5468.2,12111.4
1506458558,26/09/2018 20:42,10.808,5.147,78.693,0,0,5.353,0,20480,229586.8,2307763.6,0,0,5457.4,12297.2
1506458563,26/09/2018 20:42,10.118,4.777,80.123,0.051,0,4.931,0,7372.8,203926.8,1998160.2,0,0,5166.8,10668.6
1506458568,26/09/2018 20:42,9.891,4.713,80.218,0.052,0,5.127,0,4915.2,188094.2,1862044.8,0,0,4710.2,10005.6
1506458573,26/09/2018 20:42,9.672,3.796,81.799,0.052,0,4.68,0,4096,190179,1868825.2,0,0,4810,9978.4
1506458578,26/09/2018 20:42,9.274,4.585,80.732,0.206,0,5.204,0,4915.2,207341.2,2076906.8,0,0,5045.6,10877.8
1506458583,26/09/2018 20:43,10.347,4.811,79.203,0.052,0,5.587,0,8192,240510,2404470,0,0,5707.4,12710.6
1506458588,26/09/2018 20:43,9.228,4.406,81.026,0,0,5.34,0,4915.2,220403.6,2192370.4,0,0,5349.8,11480.6
1506458593,26/09/2018 20:43,10.709,4.539,79.347,0,0,5.405,0,4915.2,215053.6,2117033.6,0,0,5384,11338.2
1506458598,26/09/2018 20:43,9.716,3.721,81.809,0,0,4.755,0,16384,221989.4,2197489.6,0,0,5287.8,11360
1506458603,26/09/2018 20:43,10.386,4.113,80.103,0.051,0,5.347,0,4096,226577,2256219.2,0,0,5546.2,12024
1506458608,26/09/2018 20:43,11.036,4.477,78.136,0.052,0,6.299,0,4915.2,228573.6,2298078.2,0,0,5345,12149.6
1506458613,26/09/2018 20:43,9.861,3.975,80.589,0,0,5.576,0,7372.8,211508.6,2081959.2,0,0,5143.6,10791.4
1506458618,26/09/2018 20:43,9.733,5.024,79.54,0.105,0,5.599,0,5734.4,219987.6,2191147.4,0,0,5297.8,11442.4
1506458623,26/09/2018 20:43,11.387,4.71,78.157,0,0,5.745,0,4096,235920.2,2354169,0,0,5596.8,12664.2
1506458628,26/09/2018 20:43,10.477,4.772,79.512,0,0,5.239,0,10649.6,232477,2339221.8,0,0,5375,12285
1506458633,26/09/2018 20:43,10.026,4.439,79.843,0.052,0,5.64,0,15564.8,240785.6,2408429.8,0,0,5634.6,12681
1506458638,26/09/2018 20:43,9.344,5.214,79.659,0.258,0,5.524,0,5734.4,206489,2053433.8,0,0,5041.2,10967.2
1506458643,26/09/2018 20:44,10.676,4.693,80.041,0,0,4.59,0,7372.8,227576.6,2259209.6,0,0,5574.2,12059.4
1506458648,26/09/2018 20:44,10.42,4.873,79.73,0.052,0,4.925,0,5734.4,234915.4,2357864.2,0,0,5595,12436.6
1506458653,26/09/2018 20:44,10.545,4.578,79.218,0.051,0,5.607,0,4096,248255.8,2487691.6,0,0,5886,13283
1506458658,26/09/2018 20:44,9.272,2.445,86.857,0.051,0,1.375,0,4915.2,58392.2,582626.2,0,0,2125.6,4217.8
1506458663,26/09/2018 20:44,14.171,11.91,73.92,0,0,0,0,11468.8,2396.6,633.4,0,0,915,1360.8
1506458668,26/09/2018 20:44,44.847,4.505,48.006,0.052,0,2.589,0,16384,147491.8,1141296.2,0,0,3820.6,5598.6
1506458673,26/09/2018 20:44,32.83,5.263,56.331,0,0,5.576,0,13107.2,297158.6,2601110.4,0,0,7174.8,11417.4
1506458678,26/09/2018 20:44,10.652,4.944,79.409,0,0,4.995,0,6553.6,236689.8,2175758.6,0,0,6317.6,10458
1506458683,26/09/2018 20:44,12.012,5.096,75.975,0.052,0,6.864,0,7372.8,329771.6,2854610.6,0,0,8114.4,13119
1506458688,26/09/2018 20:44,10.521,5.156,77.292,0.312,0,6.719,0,3650355.2,334929.4,2885271.4,0,0,8168,13056.2
1506458693,26/09/2018 20:44,12.553,4.937,75.945,0.053,0,6.513,0,4096,327021.8,2827576.8,0,0,7863,12901.4
1506458698,26/09/2018 20:44,12.35,5.003,77.124,0,0,5.524,0,27852.8,262440.8,2383926,0,0,6784.2,11342.6
1506458703,26/09/2018 20:45,9.492,4.461,79.564,0,0,6.483,0,13107.2,246026.6,2196310,0,0,6434,10612
1506458708,26/09/2018 20:45,9.576,4.71,80.429,0.052,0,5.233,0,13107.2,246711.4,2213618.6,0,0,6429.8,10711.2
1506458713,26/09/2018 20:45,10.84,5.187,78.631,0.052,0,5.29,0,4915.2,278115.6,2401235,0,0,6943.4,11562
1506458718,26/09/2018 20:45,10.635,4.543,79.453,0,0,5.369,0,5734.4,303762.2,2479667,0,0,7139.8,11500.2
1506458723,26/09/2018 20:45,11.077,5.072,79.193,0.052,0,4.607,0,4915.2,233354.6,2098813,0,0,6215.6,10250
1506458728,26/09/2018 20:45,10.483,4.419,79.548,0.103,0,5.447,0,10649.6,245354.8,2196091.8,0,0,6315.6,10384.2
1506458733,26/09/2018 20:45,9.799,4.693,79.629,0.052,0,5.828,0,12288,278378.2,2449483,0,0,7018.6,11571
1506458738,26/09/2018 20:45,10.611,4.762,78.727,0.052,0,5.849,0,22118.4,275721.2,2467819.4,0,0,7309.2,11717
1506458743,26/09/2018 20:45,12.054,5.122,76.617,0.052,0,6.156,0,4096,313279.6,2749242.2,0,0,7991.8,12826.6
1506458748,26/09/2018 20:45,10.88,5.466,77.928,0,0,5.726,0,4915.2,309632.4,2716592,0,0,7787.2,12354.4
1506458753,26/09/2018 20:45,11.129,5.59,77.482,0,0,5.799,0,0,305398.6,2630064,0,0,7534.8,11992.4
1506458758,26/09/2018 20:45,11.284,5.383,76.398,0.052,0,6.884,0,9011.2,302269.6,2662563.8,0,0,7753.6,12374
1506458763,26/09/2018 20:46,12.862,6.009,74.17,0.053,0,6.906,0,6553.6,357445.4,3032791.8,0,0,8906,13546.2
1506458768,26/09/2018 20:46,12.364,5.61,75.844,0,0,6.182,0,25395.2,336974,2923070,0,0,8578.8,13301.8
1506458773,26/09/2018 20:46,11.646,5.797,77.174,0,0,5.383,0,7372.8,289976.6,2550022,0,0,7611.6,12134
1506458778,26/09/2018 20:46,9.755,4.591,81.273,0.052,0,4.33,0,4915.2,248723.4,2253052.6,0,0,6689.6,10706.4
1506458783,26/09/2018 20:46,11.362,4.936,78.406,0,0,5.296,0,4096,261381,2331428.2,0,0,7008.2,11199.8
1506458788,26/09/2018 20:46,11.768,4.079,78.818,0.052,0,5.282,0,4915.2,276070,2443577.8,0,0,7099,11436.4
1506458793,26/09/2018 20:46,12.004,5.376,77.192,0,0,5.428,0,5734.4,306207.8,2661090.2,0,0,7813,12250.4
1506458798,26/09/2018 20:46,11.025,5.849,76.863,0,0,6.263,0,4096,283999.2,2561233.2,0,0,7613.4,11854.6
1506458803,26/09/2018 20:46,11.916,5.879,74.856,0.157,0,7.192,0,14745.6,347665.6,2973123.6,0,0,8514.6,13413.8
1506458808,26/09/2018 20:46,11.475,5.452,76.687,0,0,6.386,0,27033.6,306711.4,2690140.2,0,0,7701.6,12353.8
1506458813,26/09/2018 20:46,11.728,5.393,76.23,0.052,0,6.597,0,14745.6,332028.8,2879042.4,0,0,8192.4,13138.4
1506458818,26/09/2018 20:46,10.567,4.685,78.761,0,0,5.986,0,18841.6,278950.2,2496065,0,0,7301,11557.8
1506458823,26/09/2018 20:47,12.883,6.182,74.182,0.052,0,6.701,0,16384,344618.2,2960785.6,0,0,8617.4,13417.4
1506458828,26/09/2018 20:47,12.778,5.122,75.53,0.052,0,6.518,0,5734.4,335601.6,2890250.8,0,0,8470,13115
1506458833,26/09/2018 20:47,10.445,5.171,78.697,0,0,5.688,0,0,267314.8,2317217.6,0,0,6909.8,11017.6
1506458838,26/09/2018 20:47,10.933,4.87,78.808,0,0,5.389,0,4915.2,264523,2331340.8,0,0,6827.2,10792.2
1506458843,26/09/2018 20:47,10.716,5.049,77.64,0.309,0,6.285,0,4096,269761.4,2420753.4,0,0,7075.8,11589.4
1506458848,26/09/2018 20:47,11.92,4.283,78.225,0,0,5.573,0,4915.2,289862.8,2543402.2,0,0,7201.2,11816.6
1506458853,26/09/2018 20:47,11.473,4.806,77.933,0.103,0,5.685,0,14745.6,273635.4,2405661,0,0,6930.4,11374
