"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cassandra_native",,,,"User:","ubuntu"
"Cmdline:","dstat -T -t -cp -mgs --vm -r -d -D total --fs --lock -n --socket --ipc -y --noheaders --output 2-cassandra-native-FloatingIP-bis-cassandra_native.csv --noupdate 5",,,,"Date:","28 Sep 2017 12:42:22 UTC"

"epoch","system","total cpu usage",,,,,,"procs",,,"memory usage",,,,"paging",,"swap",,"virtual memory",,,,"io/total",,"dsk/total",,"filesystem",,"file locks",,,,"net/total",,"sockets",,,,,"sysv ipc",,,"system",
1506602587.603,28-09 12:43:07,2.817,0.503,96.680,0.0,0.0,0.0,0.0,0.0,10.600,1504903168.0,15347712.0,227983360.0,2395541504.0,0.0,0.0,0.0,0.0,0.0,1686.200,1332.200,1143.200,0.0,0.0,0.0,0.0,800.0,18937.0,4.0,1.0,0.0,5.0,2279.0,2003.600,124.0,11.0,4.0,0.0,0.0,0.0,1.0,3.0,306.400,528.800
1506602592.603,28-09 12:43:12,0.402,0.402,99.095,0.101,0.0,0.0,0.0,0.0,0.400,1501736960.0,15355904.0,227950592.0,2398732288.0,0.0,0.0,0.0,0.0,0.0,64.400,49.200,237.200,0.0,0.400,0.0,11468.800,736.0,18888.0,4.0,1.0,0.0,5.0,2754.400,2757.800,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,297.0,528.600
1506602597.604,28-09 12:43:17,0.301,0.100,99.498,0.100,0.0,0.0,0.0,0.0,1.0,1501659136.0,15368192.0,227950592.0,2398797824.0,0.0,0.0,0.0,0.0,0.0,69.200,55.600,58.200,0.0,0.600,0.0,15564.800,736.0,18888.0,4.0,1.0,0.0,5.0,744.400,696.0,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,201.600,365.200
1506602602.602,28-09 12:43:22,0.301,0.301,99.398,0.0,0.0,0.0,0.0,0.0,2.0,1501589504.0,15368192.0,227954688.0,2398863360.0,0.0,0.0,0.0,0.0,0.0,138.400,108.200,111.200,0.0,0.0,0.0,0.0,736.0,18888.0,4.0,1.0,0.0,5.0,797.800,745.600,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,213.800,387.800
1506602607.603,28-09 12:43:27,0.401,0.100,99.499,0.0,0.0,0.0,0.0,0.0,0.0,1501548544.0,15376384.0,227954688.0,2398896128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400,1.600,0.0,0.400,0.0,4096.0,736.0,18888.0,4.0,1.0,0.0,5.0,807.600,748.0,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,197.800,356.200
1506602612.603,28-09 12:43:32,0.603,0.201,99.196,0.0,0.0,0.0,0.0,0.0,0.200,1501696000.0,15376384.0,227954688.0,2398748672.0,0.0,0.0,0.0,0.0,0.0,4.400,14.200,3.200,0.0,2.400,0.0,10649.600,736.0,18890.0,4.0,1.0,0.0,5.0,952.800,838.400,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,207.400,366.200
1506602617.604,28-09 12:43:37,0.602,0.100,99.197,0.100,0.0,0.0,0.0,0.0,0.400,1501655040.0,15384576.0,227954688.0,2398781440.0,0.0,0.0,0.0,0.0,0.0,7.0,8.800,4.800,0.0,1.200,0.0,8192.0,736.0,18890.0,4.0,1.0,0.0,5.0,945.200,846.800,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,203.600,363.600
1506602622.603,28-09 12:43:42,0.602,0.100,99.297,0.0,0.0,0.0,0.0,0.0,2.0,1501683712.0,15384576.0,227954688.0,2398752768.0,0.0,0.0,0.0,0.0,0.0,137.200,108.400,111.600,0.0,0.0,0.0,0.0,736.0,18890.0,4.0,1.0,0.0,5.0,1099.800,933.400,121.0,12.0,4.0,0.0,0.0,0.0,1.0,3.0,217.200,389.400
1506602627.600,28-09 12:43:47,0.401,0.201,99.298,0.100,0.0,0.0,0.0,0.0,0.0,1501806592.0,15392768.0,227954688.0,2398621696.0,0.0,0.0,0.0,0.0,0.0,1.400,10.0,3.200,0.0,0.600,0.0,6553.600,736.0,18888.0,4.0,1.0,0.0,5.0,868.0,766.0,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,199.800,360.0
1506602632.603,28-09 12:43:52,0.600,0.300,99.100,0.0,0.0,0.0,0.0,0.0,2.0,1501741056.0,15392768.0,227954688.0,2398687232.0,0.0,0.0,0.0,0.0,0.0,139.200,108.600,111.800,0.0,0.0,0.0,0.0,736.0,18888.0,4.0,1.0,0.0,5.0,770.200,719.600,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,210.800,381.0
1506602637.604,28-09 12:43:57,0.301,0.201,99.498,0.0,0.0,0.0,0.0,0.0,0.0,1501667328.0,15400960.0,227954688.0,2398752768.0,0.0,0.0,0.0,0.0,0.0,0.600,0.400,3.200,0.0,1.600,0.0,10649.600,736.0,18888.0,4.0,1.0,0.0,5.0,940.600,831.600,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,201.600,359.800
1506602642.603,28-09 12:44:02,0.301,0.100,99.599,0.0,0.0,0.0,0.0,0.0,0.0,1500925952.0,15400960.0,227954688.0,2399494144.0,0.0,0.0,0.0,0.0,0.0,0.0,9.800,41.800,0.0,0.0,0.0,0.0,736.0,18885.0,4.0,1.0,0.0,5.0,723.800,662.200,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,196.0,355.800
1506602647.603,28-09 12:44:07,0.401,0.100,99.398,0.100,0.0,0.0,0.0,0.0,0.0,1500852224.0,15409152.0,227954688.0,2399559680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400,3.200,0.0,0.400,0.0,3276.800,736.0,18885.0,4.0,1.0,0.0,5.0,791.400,719.800,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,197.800,357.200
1506602652.603,28-09 12:44:12,0.401,0.100,99.498,0.0,0.0,0.0,0.0,0.0,0.0,1500786688.0,15409152.0,227954688.0,2399625216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.200,0.0,0.0,0.0,0.0,736.0,18885.0,4.0,1.0,0.0,5.0,1007.0,855.800,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,199.0,360.400
1506602657.604,28-09 12:44:17,2.004,0.200,97.796,0.0,0.0,0.0,0.0,0.0,0.0,1502433280.0,15417344.0,227954688.0,2397970432.0,0.0,0.0,0.0,0.0,0.0,127.600,137.600,3.200,0.0,0.400,0.0,2457.600,736.0,18885.0,4.0,1.0,0.0,5.0,881.400,817.400,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,206.200,357.0
1506602662.603,28-09 12:44:22,0.301,0.200,99.399,0.100,0.0,0.0,0.0,0.0,0.0,1502359552.0,15425536.0,227954688.0,2398035968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400,3.200,0.0,0.400,0.0,3276.800,736.0,18885.0,4.0,1.0,0.0,5.0,795.400,722.600,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,200.200,360.400
1506602667.603,28-09 12:44:27,0.702,0.100,99.198,0.0,0.0,0.0,0.0,0.0,3.0,1502420992.0,15425536.0,227954688.0,2397974528.0,0.0,0.0,0.0,0.0,0.0,207.600,163.400,168.200,0.0,0.200,0.0,3276.800,736.0,18885.0,4.0,1.0,0.0,5.0,1047.0,939.200,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,223.600,400.200
1506602672.603,28-09 12:44:32,0.201,0.0,99.698,0.101,0.0,0.0,0.0,0.0,0.0,1502576640.0,15433728.0,227954688.0,2397810688.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600,1.600,0.0,0.600,0.0,4096.0,736.0,18885.0,4.0,1.0,0.0,5.0,870.200,785.400,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,199.0,358.800
1506602677.603,28-09 12:44:37,0.501,0.100,99.399,0.0,0.0,0.0,0.0,0.0,0.0,1502507008.0,15433728.0,227958784.0,2397876224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200,3.200,0.0,0.200,0.0,819.200,736.0,18885.0,4.0,1.0,0.0,5.0,804.600,737.800,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,196.0,353.400
1506602682.603,28-09 12:44:42,0.301,0.201,99.498,0.0,0.0,0.0,0.0,0.0,0.0,1502433280.0,15441920.0,227958784.0,2397941760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400,3.200,0.0,0.400,0.0,2457.600,736.0,18885.0,4.0,1.0,0.0,5.0,989.0,845.800,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,200.200,362.800
1506602687.599,28-09 12:44:47,0.402,0.101,99.497,0.0,0.0,0.0,0.0,0.0,1.0,1502642176.0,15441920.0,227958784.0,2397732864.0,0.0,0.0,0.0,0.0,0.0,70.600,64.800,64.400,0.0,0.0,0.0,0.0,736.0,18885.0,4.0,1.0,0.0,5.0,1036.800,925.600,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,208.800,374.800
1506602692.600,28-09 12:44:52,0.402,0.100,99.398,0.100,0.0,0.0,0.0,0.0,1.0,1502568448.0,15450112.0,227958784.0,2397798400.0,0.0,0.0,0.0,0.0,0.0,69.800,55.0,57.800,0.0,0.400,0.0,3276.800,736.0,18885.0,4.0,1.0,0.0,5.0,1050.800,918.400,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,210.400,377.0
1506602697.603,28-09 12:44:57,0.501,0.100,99.399,0.0,0.0,0.0,0.0,0.0,1.0,1502502912.0,15450112.0,227958784.0,2397863936.0,0.0,0.0,0.0,0.0,0.0,68.600,55.0,58.200,0.0,0.0,0.0,0.0,736.0,18885.0,4.0,1.0,0.0,5.0,1037.200,915.200,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,206.600,371.0
1506602702.603,28-09 12:45:02,0.401,0.201,99.398,0.0,0.0,0.0,0.0,0.0,1.0,1502625792.0,15458304.0,227958784.0,2397732864.0,0.0,0.0,0.0,0.0,0.0,70.200,64.600,57.800,0.0,0.600,0.0,6553.600,736.0,18885.0,4.0,1.0,0.0,5.0,740.200,687.600,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,205.200,370.400
1506602707.599,28-09 12:45:07,0.402,0.100,99.398,0.100,0.0,0.0,0.0,0.0,0.0,1502552064.0,15466496.0,227958784.0,2397798400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400,3.200,0.0,0.600,0.0,6553.600,736.0,18885.0,4.0,1.0,0.0,5.0,947.800,834.800,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,202.0,359.400
1506602712.600,28-09 12:45:12,0.801,0.100,99.099,0.0,0.0,0.0,0.0,0.0,0.0,1502486528.0,15466496.0,227958784.0,2397863936.0,0.0,0.0,0.0,0.0,0.0,0.400,0.0,3.200,0.0,0.600,0.0,2457.600,736.0,18885.0,4.0,1.0,0.0,5.0,996.0,831.200,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,201.800,359.800
1506602717.600,28-09 12:45:17,0.501,0.100,99.299,0.100,0.0,0.0,0.0,0.0,0.0,1502609408.0,15474688.0,227958784.0,2397732864.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.200,0.0,0.400,0.0,3276.800,736.0,18885.0,4.0,1.0,0.0,5.0,719.0,658.600,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,196.400,355.400
1506602722.603,28-09 12:45:22,0.601,0.0,99.399,0.0,0.0,0.0,0.0,0.0,0.0,1502543872.0,15474688.0,227958784.0,2397798400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.200,0.0,0.0,0.0,0.0,736.0,18885.0,4.0,1.0,0.0,5.0,878.200,785.800,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,197.0,359.200
1506602727.603,28-09 12:45:27,0.201,0.201,99.598,0.0,0.0,0.0,0.0,0.0,0.0,1502470144.0,15482880.0,227958784.0,2397863936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400,3.200,0.0,0.400,0.0,2457.600,736.0,18885.0,4.0,1.0,0.0,5.0,835.200,762.0,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,197.0,356.600
1506602732.604,28-09 12:45:32,0.502,0.100,99.398,0.0,0.0,0.0,0.0,0.0,1.0,1502601216.0,15482880.0,227958784.0,2397732864.0,0.0,0.0,0.0,0.0,0.0,69.200,64.400,58.0,0.0,0.200,0.0,4096.0,736.0,18885.0,4.0,1.0,0.0,5.0,999.600,898.800,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,210.0,377.800
1506602737.604,28-09 12:45:37,0.601,0.100,99.198,0.100,0.0,0.0,0.0,0.0,0.0,1502511104.0,15491072.0,227958784.0,2397814784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600,4.0,0.0,0.400,0.0,3276.800,736.0,18883.0,4.0,1.0,0.0,5.0,889.400,808.400,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,200.200,361.800
1506602742.603,28-09 12:45:42,0.601,0.100,99.299,0.0,0.0,0.0,0.0,0.0,0.0,1502445568.0,15491072.0,227958784.0,2397880320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.200,0.0,0.200,0.0,819.200,736.0,18883.0,4.0,1.0,0.0,5.0,698.0,604.0,119.0,10.0,4.0,0.0,0.0,0.0,1.0,3.0,196.400,354.600
1506602747.602,28-09 12:45:47,58.155,6.760,32.189,0.107,0.0,2.790,1.0,0.0,35.0,1529081856.0,15503360.0,232779776.0,2366410752.0,0.0,0.0,0.0,0.0,0.0,1794.400,2946.600,1412.600,0.400,0.800,1638.400,4096.0,736.0,18892.0,4.0,1.0,0.0,5.0,1007162.0,726940.800,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,3481.400,7070.400
1506602752.603,28-09 12:45:52,52.209,16.395,26.163,1.279,0.0,3.953,0.600,0.200,0.0,1528311808.0,15511552.0,243826688.0,2356125696.0,0.0,0.0,0.0,0.0,0.0,571.600,2651.800,2104.600,0.0,3.200,0.0,2700902.400,736.0,18892.0,4.0,1.0,0.0,5.0,2462297.800,1760921.0,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,8465.200,18177.0
1506602757.601,28-09 12:45:57,65.614,16.374,13.333,0.351,0.0,4.327,0.0,0.0,0.400,1529204736.0,15585280.0,256765952.0,2342219776.0,0.0,0.0,0.0,0.0,0.0,672.200,3602.200,2923.0,0.200,7.800,819.200,3461120.0,736.0,18899.0,4.0,1.0,0.0,5.0,2569375.0,1833519.800,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,7716.400,17633.600
1506602762.603,28-09 12:46:02,46.344,18.632,28.538,2.358,0.0,4.127,1.400,0.0,0.0,1529712640.0,15642624.0,270614528.0,2327805952.0,0.0,0.0,0.0,0.0,0.0,722.400,3919.800,3215.0,0.200,6.600,819.200,2795929.600,736.0,18906.0,4.0,1.0,0.0,5.0,3018484.0,2157900.400,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,9799.600,23434.800
1506602767.603,28-09 12:46:07,33.497,19.632,36.074,6.380,0.0,4.417,0.800,0.0,0.0,1530150912.0,15732736.0,286240768.0,2311651328.0,0.0,0.0,0.0,0.0,0.0,774.600,4129.400,3339.400,0.400,13.400,1638.400,7923302.400,736.0,18913.0,4.0,1.0,0.0,5.0,3295091.200,2354830.800,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,11140.600,25617.0
1506602772.602,28-09 12:46:12,53.537,19.512,18.659,2.683,0.0,5.610,0.400,0.0,0.0,1530871808.0,15867904.0,326025216.0,2271010816.0,0.0,0.0,0.0,0.0,0.0,736.600,5339.200,3356.400,21.800,11.200,2708275.200,2945843.200,768.0,18930.0,4.0,1.0,0.0,5.0,3083432.800,2189208.400,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,8766.400,21800.800
1506602777.602,28-09 12:46:17,53.302,16.509,16.392,8.726,0.0,5.071,1.200,0.0,0.0,1532706816.0,16056320.0,312516608.0,2282496000.0,0.0,0.0,0.0,0.0,0.0,598.800,7568.600,8150.0,64.200,33.800,8246067.200,20156416.0,768.0,18920.0,4.0,1.0,0.0,5.0,2501901.600,1781920.600,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,8771.0,17015.200
1506602782.602,28-09 12:46:22,42.506,19.042,31.450,1.474,0.0,5.528,0.600,0.0,0.0,1533095936.0,16121856.0,328773632.0,2265784320.0,0.0,0.0,0.0,0.0,0.0,822.600,4439.800,3621.800,0.400,7.200,13107.200,3064627.200,768.0,18927.0,4.0,1.0,0.0,5.0,3417063.600,2432147.0,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,10498.0,25166.400
1506602787.602,28-09 12:46:27,32.472,20.910,34.563,7.626,0.0,4.428,0.600,0.0,0.0,1533411328.0,16195584.0,345083904.0,2249084928.0,0.0,0.0,0.0,0.0,0.0,800.0,4340.0,3528.0,0.200,17.800,819.200,9272524.800,768.0,18934.0,4.0,1.0,0.0,5.0,3435686.800,2449052.400,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,11600.0,26998.800
1506602792.603,28-09 12:46:32,38.405,18.650,35.215,3.681,0.0,4.049,1.600,0.0,1.0,1536761856.0,16318464.0,366915584.0,2223779840.0,0.0,0.0,0.0,0.0,0.0,1037.400,4914.600,3651.400,6.800,11.200,730726.400,3002368.0,768.0,18951.0,4.0,1.0,0.0,5.0,3424388.200,2446333.0,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,11170.600,26421.400
1506602797.602,28-09 12:46:37,57.349,19.157,12.410,6.265,0.0,4.819,0.400,0.200,0.0,1538170880.0,16560128.0,388046848.0,2200997888.0,0.0,0.0,0.0,0.0,0.0,673.600,9183.200,8079.800,85.0,36.0,10735616.0,19512524.800,768.0,18917.0,4.0,1.0,0.0,5.0,2801714.800,1984493.800,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,9467.400,19120.0
1506602802.602,28-09 12:46:42,35.185,20.123,35.432,4.198,0.0,5.062,0.400,0.200,0.0,1538801664.0,16617472.0,404287488.0,2184069120.0,0.0,0.0,0.0,0.0,0.0,788.400,4338.800,3536.200,0.200,5.800,819.200,1665433.600,768.0,18924.0,4.0,1.0,0.0,5.0,3384463.400,2420439.600,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,10731.800,26987.0
1506602807.603,28-09 12:46:47,33.576,19.152,37.455,5.939,0.0,3.879,0.800,0.200,0.0,1537998848.0,16691200.0,419246080.0,2169839616.0,0.0,0.0,0.0,0.0,0.0,770.400,4202.600,3488.600,0.800,16.600,15564.800,10878976.0,768.0,18931.0,4.0,1.0,0.0,5.0,3308052.0,2358251.0,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,11221.600,25487.400
1506602812.603,28-09 12:46:52,35.879,18.667,38.424,2.061,0.0,4.970,0.400,0.200,0.0,1538863104.0,16748544.0,437116928.0,2151047168.0,0.0,0.0,0.0,0.0,0.0,804.200,4407.0,3514.800,0.200,7.0,819.200,2872934.400,768.0,18938.0,4.0,1.0,0.0,5.0,3455367.400,2468269.800,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,11436.0,26717.0
1506602817.600,28-09 12:46:57,49.242,17.736,21.120,8.168,0.0,3.734,0.0,0.0,1.0,1539809280.0,17014784.0,435109888.0,2151841792.0,0.0,0.0,0.0,0.0,0.0,683.400,8371.800,8404.0,88.0,35.400,11206656.0,18813747.200,768.0,18934.0,4.0,1.0,0.0,5.0,2611346.200,1860634.600,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,9467.0,19124.600
1506602822.602,28-09 12:47:02,34.233,20.368,39.141,2.209,0.0,4.049,0.0,0.0,1.0,1539293184.0,17080320.0,451706880.0,2135695360.0,0.0,0.0,0.0,0.0,0.0,892.400,4446.200,3632.800,0.200,10.200,819.200,2698444.800,768.0,18941.0,4.0,1.0,0.0,5.0,3485940.200,2488873.800,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,11458.0,26751.400
1506602827.603,28-09 12:47:07,35.422,20.0,35.301,4.940,0.0,4.337,1.0,0.0,0.0,1539383296.0,17166336.0,466690048.0,2120536064.0,0.0,0.0,0.0,0.0,0.0,737.400,4135.800,3389.200,0.400,16.200,13107.200,9338880.0,768.0,18948.0,4.0,1.0,0.0,5.0,3160899.0,2243116.200,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,10199.400,23666.0
1506602832.603,28-09 12:47:12,34.772,19.729,36.621,3.946,0.0,4.932,0.0,0.0,1.0,1539784704.0,17231872.0,483237888.0,2103521280.0,0.0,0.0,0.0,0.0,0.0,883.0,4416.400,3581.200,0.200,7.200,819.200,2634547.200,768.0,18955.0,4.0,1.0,0.0,5.0,3499691.600,2498579.200,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,11189.600,25893.400
1506602837.603,28-09 12:47:17,54.448,17.912,16.370,6.762,0.0,4.508,0.0,0.200,0.0,1543180288.0,17436672.0,604545024.0,1978613760.0,0.0,0.0,0.0,0.0,0.0,638.600,9143.600,3103.0,87.800,23.400,11010867.200,9740288.0,768.0,18952.0,4.0,1.0,0.0,5.0,2723917.800,1927721.400,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,8442.0,19096.800
1506602842.602,28-09 12:47:22,67.292,17.233,5.510,3.751,0.0,6.213,1.200,0.0,0.0,1536544768.0,17674240.0,588967936.0,2000588800.0,0.0,0.0,0.0,0.0,0.0,613.400,7483.200,8502.200,64.0,30.600,8214118.400,13568409.600,768.0,18951.0,4.0,1.0,0.0,5.0,2621556.400,1865846.200,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,7308.800,17382.400
1506602847.603,28-09 12:47:27,60.784,17.892,11.520,5.025,0.0,4.779,0.400,0.200,0.0,1541095424.0,17756160.0,764571648.0,1820352512.0,0.0,0.0,0.0,0.0,0.0,570.600,11542.200,2766.600,124.400,22.600,16279961.600,16039936.0,768.0,18958.0,4.0,1.0,0.0,5.0,2414678.0,1715728.600,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,8038.600,16756.200
1506602852.603,28-09 12:47:32,59.664,20.288,14.646,0.120,0.0,5.282,1.600,0.0,1.0,1542864896.0,17764352.0,937689088.0,1645457408.0,0.0,0.0,0.0,0.0,0.0,708.600,10934.0,2379.600,123.0,19.200,16109568.0,15613132.800,768.0,18958.0,4.0,1.0,0.0,5.0,2729392.400,1937143.800,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,7623.400,18768.0
1506602857.603,28-09 12:47:37,38.433,21.420,20.196,15.789,0.0,4.162,0.600,0.400,0.0,1543262208.0,17883136.0,769662976.0,1812967424.0,0.0,0.0,0.0,0.0,0.0,651.400,5973.0,14196.800,31.200,37.800,3960012.800,25761382.400,768.0,18966.0,4.0,1.0,0.0,5.0,3021583.200,2156008.600,126.0,17.0,4.0,0.0,0.0,0.0,1.0,3.0,9869.200,22348.200
