"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","kubeadm-master",,,,"User:","ubuntu"
"Cmdline:","dstat -T -t -cp -mgs --vm -r -d -D total --fs --lock -n --socket --ipc -y --noheaders --output 2-cassandra-kubeadm-ServiceIP-kubeadm-master.csv --noupdate 5",,,,"Date:","26 Sep 2017 20:29:58 UTC"

"epoch","system","total cpu usage",,,,,,"procs",,,"memory usage",,,,"paging",,"swap",,"virtual memory",,,,"io/total",,"dsk/total",,"filesystem",,"file locks",,,,"net/total",,"sockets",,,,,"sysv ipc",,,"system",
1506457843.124,26-09 20:30:43,5.938,5.938,86.638,1.273,0.0,0.212,0.0,0.0,3.600,1149837312.0,101965824.0,2031439872.0,860278784.0,0.0,0.0,0.0,0.0,0.0,1171.200,14608.0,14602.600,0.0,28.200,0.0,111411.200,2016.0,63380.0,4.0,4.0,4.0,10.0,2099.800,9224.200,369.0,130.0,3.0,4.0,0.0,0.0,1.0,3.0,3186.800,7420.200
1506457848.124,26-09 20:30:48,6.455,4.127,88.677,0.635,0.0,0.106,0.0,0.0,2.200,1149759488.0,101969920.0,2031448064.0,860344320.0,0.0,0.0,0.0,0.0,0.0,695.0,3361.600,3366.0,0.0,16.200,0.0,60620.800,1984.0,63382.0,4.0,4.0,4.0,10.0,5633.0,7402.400,369.0,130.0,3.0,4.0,0.0,0.0,1.0,3.0,3011.600,7016.800
1506457853.124,26-09 20:30:53,6.787,4.136,88.123,0.848,0.0,0.106,0.0,0.0,2.400,1146388480.0,101969920.0,2031464448.0,863698944.0,0.0,0.0,0.0,0.0,0.0,676.0,2200.400,2397.600,0.0,23.200,0.0,118784.0,1952.0,63332.0,4.0,4.0,4.0,10.0,2179.800,9274.0,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,2978.200,7061.600
1506457858.125,26-09 20:30:58,4.646,3.696,90.813,0.845,0.0,0.0,0.0,0.0,0.0,1146544128.0,101969920.0,2031472640.0,863535104.0,0.0,0.0,0.0,0.0,0.0,11.800,28.0,19.600,0.0,16.0,0.0,67174.400,1952.0,63342.0,4.0,4.0,4.0,10.0,5091.0,6677.200,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,2981.600,7021.200
1506457863.124,26-09 20:31:03,5.532,3.936,89.362,1.064,0.0,0.106,0.200,0.0,1.200,1145761792.0,101969920.0,2031489024.0,864301056.0,0.0,0.0,0.0,0.0,0.0,661.800,2574.200,2581.400,0.0,26.200,0.0,106496.0,1952.0,63338.0,4.0,4.0,4.0,10.0,2477.600,9714.200,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3076.200,7237.800
1506457868.124,26-09 20:31:08,5.213,4.894,89.362,0.532,0.0,0.0,0.200,0.0,2.400,1145909248.0,101969920.0,2031497216.0,864145408.0,0.0,0.0,0.0,0.0,0.0,886.0,8457.400,8448.600,0.0,13.0,0.0,45875.200,1952.0,63336.0,4.0,4.0,4.0,10.0,5021.400,6445.800,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3108.400,7200.800
1506457873.124,26-09 20:31:13,6.435,4.430,87.975,0.949,0.0,0.211,0.800,0.0,0.0,1145921536.0,101969920.0,2031513600.0,864116736.0,0.0,0.0,0.0,0.0,0.0,307.400,28.800,31.600,0.0,23.800,0.0,94208.0,1952.0,63336.0,4.0,4.0,4.0,10.0,1987.600,9649.800,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3176.400,7392.800
1506457878.124,26-09 20:31:18,5.708,3.805,89.746,0.634,0.0,0.106,0.0,0.0,0.600,1145835520.0,101974016.0,2031521792.0,864190464.0,0.0,0.0,0.0,0.0,0.0,379.200,1243.0,1246.600,0.0,14.200,0.0,52428.800,1920.0,63338.0,4.0,4.0,4.0,10.0,6195.400,6165.600,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3077.0,7215.0
1506457883.127,26-09 20:31:23,6.064,4.043,88.511,1.064,0.0,0.319,0.0,0.0,2.200,1146241024.0,101974016.0,2031538176.0,863768576.0,0.0,0.0,0.0,0.0,0.0,612.400,2176.200,2173.0,0.0,28.600,0.0,113868.800,1920.0,63330.0,4.0,4.0,4.0,10.0,2095.200,10407.0,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3034.0,7119.200
1506457888.126,26-09 20:31:28,4.376,3.202,91.782,0.640,0.0,0.0,0.400,0.0,0.600,1146040320.0,101974016.0,2031546368.0,863961088.0,0.0,0.0,0.0,0.0,0.0,312.800,2168.200,2171.0,0.0,13.400,0.0,53248.0,1920.0,63342.0,4.0,4.0,4.0,10.0,5019.400,6017.400,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,2958.600,6959.400
1506457893.124,26-09 20:31:33,6.952,4.278,87.914,0.749,0.0,0.107,0.0,0.0,1.800,1146150912.0,101974016.0,2031562752.0,863834112.0,0.0,0.0,0.0,0.0,0.0,840.800,4638.200,4637.200,0.0,22.200,0.0,90931.200,1952.0,63330.0,4.0,4.0,4.0,10.0,15040.600,22091.0,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3167.600,7362.800
1506457898.126,26-09 20:31:38,9.130,4.883,85.032,0.955,0.0,0.0,0.600,0.0,3.800,1146380288.0,101978112.0,2031575040.0,863588352.0,0.0,0.0,0.0,0.0,0.0,1544.400,4160.400,4123.200,0.0,26.0,0.0,136806.400,1952.0,63350.0,4.0,4.0,4.0,10.0,6612.400,12445.200,365.0,129.0,3.0,5.0,0.0,0.0,1.0,3.0,3475.0,7994.400
1506457903.125,26-09 20:31:43,11.265,7.120,80.128,1.275,0.0,0.213,0.400,0.0,7.400,1146224640.0,101978112.0,2031644672.0,863674368.0,0.0,0.0,0.0,0.0,0.0,2734.0,17790.200,17815.600,0.0,38.800,0.0,166297.600,1952.0,63338.0,4.0,4.0,4.0,10.0,4928.400,24935.0,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3762.200,8576.200
1506457908.126,26-09 20:31:48,9.032,5.054,84.516,1.290,0.0,0.108,0.0,0.0,6.0,1147858944.0,101982208.0,2031710208.0,861970432.0,0.0,0.0,0.0,0.0,0.0,2128.400,8574.200,8474.200,0.0,36.800,0.0,143360.0,1920.0,63340.0,4.0,4.0,4.0,10.0,10120.600,38370.400,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3638.600,8376.0
1506457913.124,26-09 20:31:53,6.554,4.228,87.949,1.057,0.0,0.211,0.0,0.0,0.0,1147867136.0,101982208.0,2031730688.0,861941760.0,0.0,0.0,0.0,0.0,0.0,149.800,32.200,31.200,0.0,20.800,0.0,95027.200,1920.0,63332.0,4.0,4.0,4.0,10.0,2036.0,9850.800,366.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,2962.0,6952.0
1506457918.124,26-09 20:31:58,8.663,3.850,86.524,0.856,0.0,0.107,0.0,0.0,1.600,1147916288.0,101982208.0,2031751168.0,861872128.0,0.0,0.0,0.0,0.0,0.0,1168.200,848.200,834.0,0.0,31.800,0.0,137625.600,1920.0,63340.0,4.0,4.0,4.0,10.0,7495.600,24775.600,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3371.600,7818.600
1506457923.126,26-09 20:32:03,11.633,7.044,78.655,2.455,0.0,0.213,0.0,0.0,7.200,1149661184.0,101982208.0,2031837184.0,860041216.0,0.0,0.0,0.0,0.0,0.0,2829.600,10040.200,9979.200,0.0,67.600,0.0,276070.400,1920.0,63336.0,4.0,4.0,4.0,10.0,6986.0,31341.0,366.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,4028.400,9108.600
1506457928.127,26-09 20:32:08,9.705,7.173,81.540,1.582,0.0,0.0,0.0,0.0,6.0,1151090688.0,101994496.0,2031890432.0,858546176.0,0.0,0.0,0.0,0.0,0.0,2567.600,12014.0,11936.600,0.0,40.200,0.0,153190.400,1952.0,63332.0,4.0,4.0,4.0,10.0,9287.200,25013.600,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3711.200,8405.0
1506457933.126,26-09 20:32:13,6.744,4.004,87.987,1.054,0.0,0.211,0.200,0.0,0.0,1151610880.0,101994496.0,2031910912.0,858005504.0,0.0,0.0,0.0,0.0,0.0,339.400,69.400,34.0,0.0,24.400,0.0,135168.0,1952.0,63334.0,4.0,4.0,4.0,10.0,3157.600,10601.800,366.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3144.400,7318.0
1506457938.125,26-09 20:32:18,7.317,4.242,87.487,0.848,0.0,0.106,0.0,0.0,2.200,1152045056.0,101994496.0,2031923200.0,857559040.0,0.0,0.0,0.0,0.0,0.0,1286.0,2460.400,2439.200,0.0,17.200,0.0,58982.400,1920.0,63338.0,4.0,4.0,4.0,10.0,7106.200,7523.0,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3189.800,7363.400
1506457943.127,26-09 20:32:23,8.535,4.847,85.353,1.264,0.0,0.0,0.0,0.0,1.200,1152626688.0,101994496.0,2031939584.0,856961024.0,0.0,0.0,0.0,0.0,0.0,1043.800,631.800,589.200,0.0,28.400,0.0,112230.400,1920.0,63332.0,4.0,4.0,4.0,10.0,3013.600,10548.400,366.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3207.800,7418.800
1506457948.124,26-09 20:32:28,4.352,3.715,91.401,0.425,0.0,0.106,0.600,0.0,0.600,1153257472.0,101994496.0,2031947776.0,856322048.0,0.0,0.0,0.0,0.0,0.0,338.800,1591.600,1555.600,0.0,11.200,0.0,42598.400,1920.0,63340.0,4.0,4.0,4.0,10.0,5427.800,6859.800,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,2968.0,6977.200
1506457953.126,26-09 20:32:33,8.271,4.772,85.684,1.166,0.0,0.106,0.400,0.0,3.400,1164541952.0,101994496.0,2031996928.0,844988416.0,0.0,0.0,0.0,0.0,0.200,1648.0,4608.0,4032.0,0.200,28.800,6553.600,114688.0,1920.0,63337.0,4.0,4.0,4.0,10.0,5320.600,12316.0,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3501.200,7993.600
1506457958.124,26-09 20:32:38,5.497,4.651,89.112,0.634,0.0,0.106,0.0,0.0,2.800,1165643776.0,101994496.0,2032005120.0,843878400.0,0.0,0.0,0.0,0.0,0.0,916.0,4902.400,4871.0,0.0,14.600,0.0,61440.0,1920.0,63349.0,4.0,4.0,4.0,10.0,7168.800,8279.800,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3153.600,7324.400
1506457963.124,26-09 20:32:43,5.526,5.739,87.566,1.063,0.0,0.106,0.0,0.0,3.600,1157189632.0,101994496.0,2032021504.0,852316160.0,0.0,0.0,0.0,0.0,0.0,1291.0,14793.0,15217.600,0.0,25.600,0.0,103219.200,1920.0,63340.0,4.0,4.0,4.0,10.0,2561.200,10700.400,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3165.800,7328.0
1506457968.124,26-09 20:32:48,6.874,3.652,88.614,0.644,0.0,0.215,0.600,0.0,2.200,1157107712.0,101994496.0,2032029696.0,852389888.0,0.0,0.0,0.0,0.0,0.0,798.600,4821.600,4828.400,0.0,12.600,0.0,45875.200,1920.0,63338.0,4.0,4.0,4.0,10.0,5899.800,7367.0,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3122.0,7328.400
1506457973.125,26-09 20:32:53,5.263,3.368,90.316,0.842,0.0,0.211,3.0,0.0,0.0,1157218304.0,101998592.0,2032046080.0,852258816.0,0.0,0.0,0.0,0.0,0.0,105.800,38.200,25.200,0.0,19.600,0.0,78643.200,1920.0,63356.0,4.0,4.0,4.0,10.0,1649.800,7587.200,366.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,2938.600,6971.800
1506457978.127,26-09 20:32:58,6.183,3.838,89.339,0.640,0.0,0.0,0.400,0.0,0.0,1157079040.0,101998592.0,2032054272.0,852389888.0,0.0,0.0,0.0,0.0,0.0,54.200,24.800,27.0,0.0,14.600,0.0,54886.400,1920.0,63338.0,4.0,4.0,4.0,10.0,5842.400,10059.0,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,2971.200,7010.800
1506457983.126,26-09 20:33:03,7.668,3.940,87.433,0.745,0.0,0.213,0.0,0.0,3.200,1157505024.0,101998592.0,2032070656.0,851947520.0,0.0,0.0,0.0,0.0,0.0,1341.200,3740.400,3729.600,0.0,22.800,0.0,90931.200,1920.0,63338.0,4.0,4.0,4.0,10.0,5316.0,10191.400,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3183.0,7302.0
1506457988.127,26-09 20:33:08,6.090,5.662,87.393,0.641,0.0,0.214,0.0,0.0,4.600,1157550080.0,101998592.0,2032091136.0,851881984.0,0.0,0.0,0.0,0.0,0.0,1437.400,9432.400,9432.0,0.0,16.400,0.0,63897.600,1920.0,63338.0,4.0,4.0,4.0,10.0,5656.200,9277.200,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3237.800,7502.600
1506457993.126,26-09 20:33:13,5.285,3.911,89.852,0.846,0.0,0.106,0.0,0.0,0.0,1157599232.0,101998592.0,2032107520.0,851816448.0,0.0,0.0,0.0,0.0,0.0,305.0,34.200,30.200,0.0,20.200,0.0,86835.200,1920.0,63336.0,4.0,4.0,4.0,10.0,2162.0,9209.200,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3102.800,7312.0
1506457998.127,26-09 20:33:18,9.779,4.942,84.332,0.631,0.0,0.315,0.600,0.0,2.200,1167499264.0,101998592.0,2032115712.0,841908224.0,0.0,0.0,0.0,0.0,0.0,1201.200,3221.800,2706.800,0.0,13.800,0.0,54067.200,1920.0,63341.0,4.0,4.0,4.0,10.0,8081.200,11033.200,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3290.800,7601.400
1506458003.124,26-09 20:33:23,4.676,3.613,90.861,0.850,0.0,0.0,0.0,0.0,0.0,1167417344.0,102002688.0,2032128000.0,841973760.0,0.0,0.0,0.0,0.0,0.0,104.400,24.800,26.200,0.0,20.0,0.0,80281.600,1920.0,63349.0,4.0,4.0,4.0,10.0,1602.0,7909.800,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,2963.0,6931.200
1506458008.125,26-09 20:33:28,6.038,3.814,89.513,0.636,0.0,0.0,0.0,0.0,0.600,1167659008.0,102002688.0,2032136192.0,841723904.0,0.0,0.0,0.0,0.0,0.0,372.0,1153.600,1147.0,0.0,14.800,0.0,58982.400,1920.0,63349.0,4.0,4.0,4.0,10.0,5631.400,8355.400,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,2987.400,6999.600
1506458013.124,26-09 20:33:33,4.979,4.025,90.148,0.742,0.0,0.106,0.0,0.0,1.800,1167663104.0,102006784.0,2032156672.0,841695232.0,0.0,0.0,0.0,0.0,0.0,744.400,5033.800,5037.400,0.0,17.0,0.0,72089.600,1920.0,63337.0,4.0,4.0,4.0,10.0,1893.200,7814.0,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3025.400,7119.200
1506458018.124,26-09 20:33:38,5.951,4.676,88.523,0.744,0.0,0.106,0.0,0.0,2.800,1168478208.0,102006784.0,2032164864.0,840871936.0,0.0,0.0,0.0,0.0,0.0,857.400,3595.600,3598.0,0.0,16.200,0.0,64716.800,1952.0,63347.0,4.0,4.0,4.0,10.0,5085.600,8692.0,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3143.400,7429.600
1506458023.124,26-09 20:33:43,5.191,5.614,88.030,0.953,0.0,0.212,0.0,0.0,3.600,1168306176.0,102006784.0,2032181248.0,841027584.0,0.0,0.0,0.0,0.0,0.0,1126.200,13566.800,13561.600,0.0,24.800,0.0,101580.800,1920.0,63353.0,4.0,4.0,4.0,10.0,2663.200,9053.400,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3148.400,7287.800
1506458028.124,26-09 20:33:48,6.164,4.463,88.735,0.638,0.0,0.0,0.0,0.0,2.200,1167888384.0,102006784.0,2032189440.0,841437184.0,0.0,0.0,0.0,0.0,0.0,755.400,2450.400,2444.200,0.0,15.200,0.0,63897.600,1920.0,63347.0,4.0,4.0,4.0,10.0,6584.800,8900.600,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3194.0,7456.0
1506458033.124,26-09 20:33:53,9.514,3.383,86.047,0.846,0.0,0.211,0.400,0.0,1.600,1167073280.0,102006784.0,2032209920.0,842231808.0,0.0,0.0,0.0,0.0,0.0,914.600,580.800,567.600,0.0,18.800,0.0,79462.400,1920.0,63355.0,4.0,4.0,4.0,10.0,4215.0,11019.800,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3156.0,7278.800
1506458038.124,26-09 20:33:58,5.437,3.625,90.192,0.746,0.0,0.0,0.200,0.0,0.0,1167122432.0,102010880.0,2032218112.0,842170368.0,0.0,0.0,0.0,0.0,0.0,59.0,33.200,33.0,0.0,16.200,0.0,67174.400,1920.0,63351.0,4.0,4.0,4.0,10.0,6943.400,9787.800,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3168.800,7398.800
1506458043.125,26-09 20:34:03,4.842,4.842,89.263,0.842,0.0,0.211,0.200,0.0,1.200,1168347136.0,102010880.0,2032230400.0,840933376.0,0.0,0.0,0.0,0.0,0.0,561.800,2892.600,2894.0,0.0,19.400,0.0,81100.800,1920.0,63343.0,4.0,4.0,4.0,10.0,3884.0,10031.400,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3149.400,7384.800
1506458048.124,26-09 20:34:08,6.045,5.196,87.911,0.636,0.0,0.212,0.400,0.0,4.600,1168244736.0,102010880.0,2032238592.0,841027584.0,0.0,0.0,0.0,0.0,0.0,1392.0,8409.600,8410.200,0.0,15.400,0.0,60620.800,1920.0,63341.0,4.0,4.0,4.0,10.0,6698.200,9914.400,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3283.400,7565.200
1506458053.122,26-09 20:34:13,5.451,4.612,88.994,0.839,0.0,0.105,0.200,0.0,0.0,1168228352.0,102010880.0,2032254976.0,841027584.0,0.0,0.0,0.0,0.0,0.0,316.800,34.400,33.600,0.0,20.200,0.0,81100.800,1920.0,63345.0,4.0,4.0,4.0,10.0,3604.200,10500.800,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3187.200,7438.800
1506458058.124,26-09 20:34:18,5.532,4.255,89.362,0.745,0.0,0.106,0.0,0.0,0.600,1168470016.0,102010880.0,2032267264.0,840773632.0,0.0,0.0,0.0,0.0,0.0,397.400,3425.200,3423.600,0.0,18.0,0.0,69632.0,1952.0,63337.0,4.0,4.0,4.0,10.0,6856.600,10253.200,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3263.0,7575.800
1506458063.124,26-09 20:34:23,4.974,4.127,89.841,0.952,0.0,0.106,0.200,0.0,0.0,1168486400.0,102010880.0,2032283648.0,840740864.0,0.0,0.0,0.0,0.0,0.0,109.800,37.200,36.200,0.0,20.0,0.0,87654.400,1952.0,63349.0,4.0,4.0,4.0,10.0,3013.600,9947.600,369.0,132.0,3.0,4.0,0.0,0.0,1.0,3.0,3230.600,7550.800
1506458068.124,26-09 20:34:28,6.455,4.127,88.571,0.635,0.0,0.212,0.0,0.0,0.600,1158180864.0,102010880.0,2032287744.0,851042304.0,0.0,0.0,0.0,0.0,0.0,484.0,1250.200,1762.800,0.0,15.200,0.0,63078.400,1952.0,63348.0,4.0,4.0,4.0,10.0,5965.0,9266.600,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3079.400,7248.600
1506458073.124,26-09 20:34:33,5.439,4.393,89.226,0.837,0.0,0.105,0.200,0.0,1.800,1158156288.0,102019072.0,2032308224.0,851038208.0,0.0,0.0,0.0,0.0,0.0,755.600,4010.800,4003.200,0.0,19.200,0.0,84377.600,1920.0,63332.0,4.0,4.0,4.0,10.0,1977.800,7391.0,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3008.800,7078.200
1506458078.124,26-09 20:34:38,5.330,4.904,88.806,0.853,0.0,0.107,0.0,0.0,2.800,1158213632.0,102019072.0,2032312320.0,850976768.0,0.0,0.0,0.0,0.0,0.0,841.600,3805.400,3807.600,0.0,21.600,0.0,80281.600,1920.0,63340.0,4.0,4.0,4.0,10.0,5162.400,8406.600,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3171.200,7427.200
1506458083.124,26-09 20:34:43,5.308,6.263,87.473,0.849,0.0,0.106,0.200,0.0,3.600,1157369856.0,102019072.0,2032328704.0,851804160.0,0.0,0.0,0.0,0.0,0.0,1154.600,19178.200,19181.0,0.0,24.400,0.0,93388.800,1952.0,63348.0,4.0,4.0,4.0,10.0,1625.400,8132.600,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3192.0,7387.600
1506458088.124,26-09 20:34:48,7.521,4.767,87.076,0.636,0.0,0.0,0.0,0.0,2.200,1158127616.0,102019072.0,2032336896.0,851038208.0,0.0,0.0,0.0,0.0,0.0,935.200,9851.400,9843.0,0.0,15.800,0.0,61440.0,1952.0,63338.0,4.0,4.0,4.0,10.0,5988.800,8032.400,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3035.0,7107.200
1506458093.124,26-09 20:34:53,4.661,3.708,90.678,0.742,0.0,0.212,0.0,0.0,0.0,1157791744.0,102019072.0,2032353280.0,851357696.0,0.0,0.0,0.0,0.0,0.0,58.600,25.800,43.0,0.0,19.200,0.0,76185.600,1952.0,63350.0,4.0,4.0,4.0,10.0,1537.800,7426.200,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,2936.600,6893.600
1506458098.124,26-09 20:34:58,5.297,4.237,89.513,0.847,0.0,0.106,1.200,0.0,0.0,1157783552.0,102019072.0,2032361472.0,851357696.0,0.0,0.0,0.0,0.0,0.0,62.600,22.0,22.800,0.0,18.800,0.0,69632.0,1920.0,63338.0,4.0,4.0,4.0,10.0,5123.200,8864.600,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3012.200,7083.0
1506458103.124,26-09 20:35:03,4.444,4.339,90.265,0.952,0.0,0.0,0.0,0.0,1.200,1157730304.0,102023168.0,2032381952.0,851386368.0,0.0,0.0,0.0,0.0,0.0,546.0,2479.600,2472.200,0.0,19.800,0.0,78643.200,1920.0,63334.0,4.0,4.0,4.0,10.0,2141.800,8597.200,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,2975.800,6999.200
1506458108.125,26-09 20:35:08,6.329,4.958,87.975,0.633,0.0,0.105,0.0,0.0,4.600,1157373952.0,102023168.0,2032386048.0,851738624.0,0.0,0.0,0.0,0.0,0.0,1454.400,8613.600,8617.600,0.0,16.200,0.0,63897.600,1920.0,63334.0,4.0,4.0,4.0,10.0,5087.600,8445.200,364.0,129.0,3.0,4.0,0.0,0.0,1.0,3.0,3074.0,7186.600
