"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","kubeadm-worker-1",,,,"User:","ubuntu"
"Cmdline:","dstat -T -t -cp -mgs --vm -r -d -D total --fs --lock -n --socket --ipc -y --noheaders --output 2-cassandra-kubeadm-ServiceIP-kubeadm-worker-1.csv --noupdate 5",,,,"Date:","26 Sep 2017 20:29:14 UTC"

"epoch","system","total cpu usage",,,,,,"procs",,,"memory usage",,,,"paging",,"swap",,"virtual memory",,,,"io/total",,"dsk/total",,"filesystem",,"file locks",,,,"net/total",,"sockets",,,,,"sysv ipc",,,"system",
1506457834.150,26-09 20:30:34,2.222,1.313,96.364,0.101,0.0,0.0,0.0,0.0,0.0,1392861184.0,27803648.0,1507991552.0,1214865408.0,0.0,0.0,0.0,0.0,0.0,2.400,20.0,26.400,0.0,0.800,0.0,7372.800,1280.0,28803.0,4.0,3.0,1.0,7.0,5898.200,5342.200,199.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,721.400,1481.200
1506457839.150,26-09 20:30:39,2.328,0.911,96.660,0.101,0.0,0.0,0.0,0.0,0.0,1392934912.0,27811840.0,1507991552.0,1214783488.0,0.0,0.0,0.0,0.0,0.0,10.800,25.800,19.200,0.0,0.800,0.0,7372.800,1280.0,28795.0,4.0,3.0,1.0,7.0,7448.200,5847.0,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,764.800,1562.0
1506457844.150,26-09 20:30:44,2.525,1.212,96.061,0.101,0.0,0.101,0.0,0.0,0.0,1392873472.0,27820032.0,1507995648.0,1214832640.0,0.0,0.0,0.0,0.0,0.0,2.200,20.800,24.200,0.0,0.400,0.0,4096.0,1280.0,28799.0,4.0,3.0,1.0,7.0,8034.800,6752.600,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,723.600,1477.600
1506457849.150,26-09 20:30:49,2.434,0.913,96.552,0.0,0.0,0.101,0.0,0.0,0.0,1392812032.0,27828224.0,1507987456.0,1214894080.0,0.0,0.0,0.0,0.0,0.0,2.0,24.400,29.600,0.0,0.400,0.0,3276.800,1280.0,28795.0,4.0,3.0,1.0,7.0,8058.400,6522.200,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,812.200,1658.800
1506457854.150,26-09 20:30:54,2.528,2.022,95.450,0.0,0.0,0.0,0.0,0.0,2.200,1393119232.0,27828224.0,1507995648.0,1214578688.0,0.0,0.0,0.0,0.0,0.0,408.400,2266.0,2271.0,0.0,0.0,0.0,0.0,1280.0,28793.0,4.0,3.0,1.0,7.0,6657.400,5696.400,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,810.200,1636.400
1506457859.149,26-09 20:30:59,2.123,0.809,96.866,0.101,0.0,0.101,0.400,0.0,0.0,1393049600.0,27836416.0,1507995648.0,1214640128.0,0.0,0.0,0.0,0.0,0.0,2.800,24.0,18.800,0.0,0.800,0.0,7372.800,1280.0,28795.0,4.0,3.0,1.0,7.0,8437.600,7123.0,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,771.800,1618.0
1506457864.150,26-09 20:31:04,2.434,1.217,96.247,0.101,0.0,0.0,0.0,0.0,0.0,1392975872.0,27844608.0,1507995648.0,1214705664.0,0.0,0.0,0.0,0.0,0.0,4.800,20.400,22.600,0.0,1.400,0.0,8192.0,1280.0,28793.0,4.0,3.0,1.0,7.0,6133.200,4747.800,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,768.200,1588.200
1506457869.150,26-09 20:31:09,3.138,2.227,94.534,0.101,0.0,0.0,0.0,0.0,2.200,1393004544.0,27852800.0,1507987456.0,1214676992.0,0.0,0.0,0.0,0.0,0.0,496.600,6520.800,6524.600,0.0,0.800,0.0,6553.600,1280.0,28793.0,4.0,3.0,1.0,7.0,7797.400,6566.400,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,982.200,1957.600
1506457874.150,26-09 20:31:14,2.335,2.640,94.924,0.0,0.0,0.102,0.600,0.0,2.400,1392713728.0,27852800.0,1507995648.0,1214959616.0,0.0,0.0,0.0,0.0,0.0,662.600,9535.600,9531.0,0.0,0.0,0.0,0.0,1312.0,28795.0,4.0,3.0,1.0,7.0,7657.400,7369.800,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,873.0,1714.800
1506457879.150,26-09 20:31:19,3.232,1.919,94.747,0.0,0.0,0.101,0.0,0.0,1.800,1392324608.0,27860992.0,1507995648.0,1215340544.0,0.0,0.0,0.0,0.0,0.0,499.600,3675.800,3670.0,0.0,0.600,0.0,6553.600,1280.0,28801.0,4.0,3.0,1.0,7.0,9042.200,7240.800,199.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,884.0,1783.600
1506457884.150,26-09 20:31:24,2.437,1.523,95.939,0.102,0.0,0.0,0.0,0.0,2.200,1392947200.0,27869184.0,1507999744.0,1214705664.0,0.0,0.0,0.0,0.0,0.0,499.800,2469.400,2474.400,0.0,0.400,0.0,6553.600,1280.0,28791.0,4.0,3.0,1.0,7.0,6339.800,5409.200,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,785.600,1584.0
1506457889.146,26-09 20:31:29,2.432,1.114,96.251,0.101,0.0,0.101,0.0,0.0,0.200,1392832512.0,27877376.0,1507991552.0,1214820352.0,0.0,0.0,0.0,0.0,0.0,9.200,19.0,18.800,0.0,0.800,0.0,8192.0,1280.0,28803.0,4.0,3.0,1.0,7.0,8337.800,6828.0,199.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,825.200,1705.0
1506457894.150,26-09 20:31:34,3.741,1.011,95.147,0.0,0.0,0.101,0.0,0.0,0.0,1392955392.0,27877376.0,1507999744.0,1214689280.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,24.200,0.0,0.0,0.0,0.0,1280.0,28791.0,4.0,3.0,1.0,7.0,6379.0,5731.0,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,728.600,1482.600
1506457899.145,26-09 20:31:39,4.294,2.965,91.207,1.329,0.0,0.204,0.200,0.0,16.0,344666112.0,28073984.0,1507684352.0,2263097344.0,0.0,0.0,0.0,0.0,0.200,2461.600,7684.0,58891.400,6.400,20.0,30310.400,146636.800,960.0,27393.0,4.0,3.0,1.0,7.0,1.84467440736e+19,1.84467440736e+19,184.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1593.800,3356.800
1506457904.150,26-09 20:31:44,3.147,2.640,94.010,0.203,0.0,0.0,0.0,0.0,7.200,344088576.0,28086272.0,1507856384.0,2263490560.0,0.0,0.0,0.0,0.0,0.0,1467.600,6108.0,6117.400,0.200,2.0,5734.400,43417.600,960.0,27269.0,4.0,3.0,1.0,7.0,8435.0,3393.400,165.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1101.800,2227.200
1506457909.150,26-09 20:31:49,3.232,1.212,95.556,0.0,0.0,0.0,0.0,0.0,0.600,344793088.0,28086272.0,1507909632.0,2262732800.0,0.0,0.0,0.0,0.0,0.0,277.600,237.200,155.600,0.0,0.0,0.0,0.0,992.0,27271.0,4.0,3.0,1.0,7.0,10980.200,2750.600,168.0,13.0,3.0,4.0,0.0,0.0,1.0,3.0,714.600,1487.400
1506457914.148,26-09 20:31:54,2.831,2.629,94.439,0.101,0.0,0.0,0.0,0.0,7.0,332292096.0,28098560.0,873771008.0,2909360128.0,0.0,0.0,0.0,0.0,0.0,1143.200,955.0,32575.600,0.0,0.400,0.0,13107.200,960.0,27105.0,4.0,3.0,1.0,7.0,2239.200,1988.0,165.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,626.0,1307.800
1506457919.150,26-09 20:31:59,4.733,4.012,88.889,2.160,0.0,0.206,0.0,0.0,32.200,337887232.0,28295168.0,874151936.0,2903187456.0,0.0,0.0,0.0,0.0,0.200,4411.0,13533.0,13236.600,0.200,21.600,15564.800,370278.400,1056.0,27935.0,4.0,3.0,1.0,7.0,10750.0,3213.600,185.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1927.800,3907.400
1506457924.148,26-09 20:32:04,3.262,3.466,93.170,0.0,0.0,0.102,0.400,0.0,11.600,344555520.0,28303360.0,874270720.0,2896392192.0,0.0,0.0,0.0,0.0,0.0,2177.400,8064.200,7676.600,0.0,1.600,0.0,60620.800,1088.0,28060.0,4.0,3.0,1.0,7.0,9660.400,2951.0,181.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1185.0,2395.0
1506457929.148,26-09 20:32:09,70.704,7.660,18.012,3.520,0.0,0.104,0.800,0.0,46.800,618942464.0,28884992.0,371003392.0,3124690944.0,0.0,0.0,0.0,0.0,0.400,8539.600,33645.800,44796.600,10.0,30.600,40960.0,529203.200,1216.0,28117.0,4.0,3.0,1.0,7.0,4613.400,2036.200,193.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,2073.600,4409.400
1506457934.148,26-09 20:32:14,25.486,2.252,71.034,1.024,0.0,0.205,0.200,0.0,4.0,633466880.0,28966912.0,371068928.0,3110019072.0,0.0,0.0,0.0,0.0,0.0,773.200,9663.0,8934.400,0.0,26.600,0.0,281804.800,1216.0,28111.0,4.0,3.0,1.0,7.0,9489.200,9117.0,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1144.800,2358.0
1506457939.145,26-09 20:32:19,7.551,1.429,90.714,0.204,0.0,0.102,0.0,0.0,2.600,642699264.0,28983296.0,371204096.0,3100635136.0,0.0,0.0,0.0,0.0,0.0,431.400,1839.0,1378.600,0.0,1.200,0.0,59801.600,1216.0,28125.0,4.0,3.0,1.0,7.0,16816.200,17035.0,199.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,972.0,1972.0
1506457944.150,26-09 20:32:24,2.941,1.420,95.639,0.0,0.0,0.0,0.0,0.0,0.0,641355776.0,28991488.0,371204096.0,3101970432.0,0.0,0.0,0.0,0.0,0.0,120.400,27.800,106.400,0.0,0.600,0.0,5734.400,1216.0,28115.0,4.0,3.0,1.0,7.0,6101.0,5349.800,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,778.400,1586.600
1506457949.150,26-09 20:32:29,2.337,0.711,96.646,0.203,0.0,0.102,0.0,0.0,0.0,643059712.0,28999680.0,371208192.0,3100254208.0,0.0,0.0,0.0,0.0,0.0,10.200,224.800,175.200,0.0,2.0,0.0,9011.200,1216.0,28117.0,4.0,3.0,1.0,7.0,7587.400,5806.800,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,795.400,1660.400
1506457954.150,26-09 20:32:34,5.521,2.556,91.718,0.102,0.0,0.102,0.200,0.0,13.600,661225472.0,29007872.0,371224576.0,3082063872.0,0.0,0.0,0.0,0.0,0.0,1479.400,2073.800,1126.600,0.0,3.200,0.0,31129.600,1376.0,28184.0,4.0,3.0,1.0,7.0,9697.800,8448.600,198.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1444.200,2917.0
1506457959.150,26-09 20:32:39,27.338,2.569,69.784,0.103,0.0,0.206,0.0,0.0,3.400,649404416.0,29016064.0,371220480.0,3093880832.0,0.0,0.0,0.0,0.0,0.0,1552.800,6636.400,7292.400,0.0,1.0,0.0,33587.200,1248.0,28146.0,4.0,3.0,1.0,7.0,9083.200,8402.600,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1530.800,3258.800
1506457964.150,26-09 20:32:44,3.651,1.014,95.233,0.101,0.0,0.0,0.0,0.0,0.0,649281536.0,29024256.0,371220480.0,3093995520.0,0.0,0.0,0.0,0.0,0.0,24.800,46.800,42.400,0.0,1.400,0.0,34406.400,1248.0,28140.0,4.0,3.0,1.0,7.0,6841.600,6502.600,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,762.0,1577.0
1506457969.150,26-09 20:32:49,2.136,0.712,96.846,0.102,0.0,0.203,0.0,0.0,0.0,648990720.0,29032448.0,371212288.0,3094286336.0,0.0,0.0,0.0,0.0,0.0,3.600,11.400,22.200,0.0,7.200,0.0,54886.400,1248.0,28146.0,4.0,3.0,1.0,7.0,7759.200,6191.600,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,795.800,1632.200
1506457974.150,26-09 20:32:54,2.645,0.916,96.439,0.0,0.0,0.0,0.0,0.0,0.0,649170944.0,29032448.0,371220480.0,3094097920.0,0.0,0.0,0.0,0.0,0.0,5.800,25.400,18.800,0.0,0.0,0.0,0.0,1248.0,28142.0,4.0,3.0,1.0,7.0,5961.200,5248.400,195.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,737.0,1532.200
1506457979.150,26-09 20:32:59,2.749,0.916,96.130,0.102,0.0,0.102,0.0,0.0,1.200,649134080.0,29040640.0,371220480.0,3094126592.0,0.0,0.0,0.0,0.0,0.0,247.600,2353.400,2346.200,0.0,0.400,0.0,4096.0,1248.0,28148.0,4.0,3.0,1.0,7.0,8481.600,6861.200,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,804.600,1650.0
1506457984.148,26-09 20:33:04,2.848,1.017,96.134,0.0,0.0,0.0,0.0,0.0,0.0,647917568.0,29048832.0,371212288.0,3095343104.0,0.0,0.0,0.0,0.0,0.0,91.800,19.200,83.600,0.0,0.400,0.0,6553.600,1248.0,28144.0,4.0,3.0,1.0,7.0,6806.400,5861.0,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,723.800,1499.400
1506457989.150,26-09 20:33:09,3.462,2.851,93.585,0.0,0.0,0.102,0.0,0.0,4.400,639967232.0,29048832.0,371220480.0,3103285248.0,0.0,0.0,0.0,0.0,0.0,843.800,7964.0,8374.400,0.0,0.200,0.0,4096.0,1248.0,28146.0,4.0,3.0,1.0,7.0,8386.200,6528.600,197.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1152.200,2282.600
1506457994.148,26-09 20:33:14,3.575,2.451,93.769,0.102,0.0,0.102,0.0,0.0,6.800,640397312.0,29057024.0,371220480.0,3102846976.0,0.0,0.0,0.0,0.0,0.0,1008.400,6850.400,6784.400,0.0,0.600,0.0,8192.0,1280.0,28187.0,4.0,3.0,1.0,7.0,9358.400,8268.600,200.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1175.800,2350.600
1506457999.148,26-09 20:33:19,6.027,1.634,92.237,0.102,0.0,0.0,0.0,0.0,2.400,659292160.0,29065216.0,371257344.0,3083907072.0,0.0,0.0,0.0,0.0,0.0,3129.600,3946.200,2999.600,0.200,0.400,819.200,8192.0,1312.0,28413.0,4.0,3.0,1.0,7.0,8384.400,6108.200,202.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,897.0,1819.0
1506458004.150,26-09 20:33:24,4.049,1.417,94.433,0.0,0.0,0.101,0.0,0.0,0.0,661577728.0,29073408.0,371257344.0,3081613312.0,0.0,0.0,0.0,0.0,0.0,98.400,146.0,21.800,0.0,2.400,0.0,17203.200,1312.0,28409.0,4.0,3.0,1.0,7.0,7100.800,6169.600,202.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,758.200,1581.600
1506458009.150,26-09 20:33:29,4.675,0.915,93.801,0.508,0.0,0.102,0.0,0.0,0.800,665882624.0,29114368.0,371290112.0,3077234688.0,0.0,0.0,0.0,0.0,0.0,41.800,246.600,25.200,0.0,3.800,0.0,39321.600,1312.0,28420.0,4.0,3.0,1.0,7.0,8988.600,7546.400,202.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,931.0,1928.400
1506458014.150,26-09 20:33:34,2.749,0.713,96.436,0.102,0.0,0.0,0.0,0.0,0.0,665911296.0,29122560.0,371290112.0,3077197824.0,0.0,0.0,0.0,0.0,0.0,6.800,18.200,21.0,0.0,0.400,0.0,9011.200,1344.0,28416.0,4.0,3.0,1.0,7.0,5974.600,5069.0,202.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,774.600,1597.0
1506458019.149,26-09 20:33:39,2.645,1.933,95.320,0.0,0.0,0.102,0.0,0.0,2.400,666746880.0,29130752.0,371286016.0,3076358144.0,0.0,0.0,0.0,0.0,0.0,401.0,2580.0,2580.0,0.0,0.600,0.0,9011.200,1344.0,28422.0,4.0,3.0,1.0,7.0,7954.800,6919.400,202.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,968.0,2010.0
1506458024.150,26-09 20:33:44,5.0,1.020,92.755,1.122,0.0,0.102,0.0,0.0,0.200,666845184.0,29253632.0,371408896.0,3076014080.0,0.0,0.0,0.0,0.0,0.0,10.200,48.0,22.200,0.0,10.200,0.0,114688.0,1344.0,28439.0,4.0,3.0,1.0,7.0,7678.800,7945.800,202.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,943.400,1951.200
1506458029.150,26-09 20:33:49,2.637,0.913,96.045,0.304,0.0,0.101,0.0,0.0,0.0,650964992.0,29270016.0,371412992.0,3091873792.0,0.0,0.0,0.0,0.0,0.0,213.0,15.800,789.400,0.0,4.400,0.0,55705.600,1312.0,28443.0,4.0,3.0,1.0,7.0,8410.600,6824.0,200.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,983.600,2031.800
1506458034.148,26-09 20:33:54,3.371,1.736,94.893,0.0,0.0,0.0,0.200,0.0,4.600,655048704.0,29278208.0,371417088.0,3087777792.0,0.0,0.0,0.0,0.0,0.0,406.600,537.0,320.800,0.0,0.400,0.0,8192.0,1280.0,28439.0,4.0,3.0,1.0,7.0,8935.400,7864.200,200.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1088.800,2222.400
1506458039.148,26-09 20:33:59,2.869,1.742,95.287,0.0,0.0,0.102,0.0,0.0,1.200,655331328.0,29286400.0,371417088.0,3087486976.0,0.0,0.0,0.0,0.0,0.0,284.800,2865.0,2870.0,0.0,0.400,0.0,4915.200,1312.0,28434.0,4.0,3.0,1.0,7.0,9609.600,7432.200,200.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1326.800,2694.800
1506458044.145,26-09 20:34:04,4.458,2.128,93.212,0.101,0.0,0.101,0.600,0.0,1.400,671670272.0,29294592.0,371417088.0,3071139840.0,0.0,0.0,0.0,0.0,0.0,2940.0,2440.0,1670.600,0.0,0.400,0.0,4096.0,1344.0,28447.0,4.0,3.0,1.0,7.0,13718.800,11082.800,201.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,989.200,1989.0
1506458049.150,26-09 20:34:09,6.946,4.392,88.560,0.102,0.0,0.0,0.0,0.0,5.800,671997952.0,29302784.0,371408896.0,3070812160.0,0.0,0.0,0.0,0.0,0.0,4006.200,11413.600,11394.200,0.0,0.400,0.0,8192.0,1344.0,28435.0,4.0,3.0,1.0,7.0,13837.200,10828.600,201.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1406.600,2763.0
1506458054.150,26-09 20:34:14,2.342,2.648,94.908,0.0,0.0,0.102,0.0,0.0,2.600,671772672.0,29302784.0,371417088.0,3071029248.0,0.0,0.0,0.0,0.0,0.0,547.400,9024.800,9021.200,0.0,0.0,0.0,0.0,1376.0,28447.0,4.0,3.0,1.0,7.0,8023.200,7204.400,201.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1218.400,2438.600
1506458059.150,26-09 20:34:19,4.374,1.628,93.896,0.102,0.0,0.0,0.0,0.0,0.600,671588352.0,29310976.0,371425280.0,3071197184.0,0.0,0.0,0.0,0.0,0.0,299.200,1344.0,1348.0,0.0,4.400,0.0,31129.600,1344.0,28439.0,4.0,3.0,1.0,7.0,9895.400,7418.200,201.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,1046.600,2125.400
1506458064.150,26-09 20:34:24,2.037,0.815,96.843,0.102,0.0,0.204,0.0,0.0,0.0,656453632.0,29319168.0,371425280.0,3086323712.0,0.0,0.0,0.0,0.0,0.0,217.800,27.600,798.200,0.0,1.200,0.0,9011.200,1312.0,28440.0,4.0,3.0,1.0,7.0,7668.200,6570.600,202.0,12.0,3.0,4.0,0.0,0.0,1.0,3.0,952.200,1948.800
