"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","docker-swarm-worker-1",,,,"User:","ubuntu"
"Cmdline:","dstat -T -t -cp -mgs --vm -r -d -D total --fs --lock -n --socket --ipc -y --noheaders --output 2-cassandra-docker_netishost-bis-docker-swarm-worker-1.csv --noupdate 5",,,,"Date:","22 Sep 2017 23:27:17 UTC"

"epoch","system","total cpu usage",,,,,,"procs",,,"memory usage",,,,"paging",,"swap",,"virtual memory",,,,"io/total",,"dsk/total",,"filesystem",,"file locks",,,,"net/total",,"sockets",,,,,"sysv ipc",,,"system",
1506122882.488,22-09 23:28:02,1.003,0.201,98.696,0.100,0.0,0.0,0.400,0.0,0.0,446164992.0,16941056.0,193855488.0,3486560256.0,0.0,0.0,0.0,0.0,0.0,4.600,12.200,1.800,0.0,0.600,0.0,7372.800,928.0,17382.0,4.0,2.0,1.0,6.0,810.0,786.0,132.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,229.0,432.0
1506122887.488,22-09 23:28:07,0.403,0.202,99.395,0.0,0.0,0.0,0.0,0.0,0.0,446091264.0,16949248.0,193855488.0,3486625792.0,0.0,0.0,0.0,0.0,0.0,1.400,1.200,3.400,0.0,0.800,0.0,5734.400,928.0,17382.0,4.0,2.0,1.0,6.0,671.800,675.0,132.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,215.0,404.400
1506122892.486,22-09 23:28:12,0.905,0.101,98.894,0.101,0.0,0.0,0.0,0.0,0.0,446050304.0,16957440.0,193855488.0,3486658560.0,0.0,0.0,0.0,0.0,0.0,2.600,1.400,3.400,0.0,0.600,0.0,4915.200,928.0,17382.0,4.0,2.0,1.0,6.0,801.0,731.800,132.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,216.800,406.200
1506122897.488,22-09 23:28:17,0.503,0.201,99.195,0.101,0.0,0.0,0.0,0.0,0.0,445972480.0,16965632.0,193859584.0,3486724096.0,0.0,0.0,0.0,0.0,0.0,2.400,1.800,1.800,0.0,1.200,0.0,9011.200,928.0,17382.0,4.0,2.0,1.0,6.0,758.600,724.800,132.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,218.600,411.0
1506122902.487,22-09 23:28:22,0.402,0.201,99.296,0.101,0.0,0.0,0.0,0.0,0.0,446103552.0,16973824.0,193851392.0,3486593024.0,0.0,0.0,0.0,0.0,0.0,1.400,10.600,3.200,0.0,3.200,0.0,18841.600,928.0,17382.0,4.0,2.0,1.0,6.0,900.200,834.0,132.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,218.400,407.0
1506122907.488,22-09 23:28:27,0.403,0.0,99.597,0.0,0.0,0.0,0.0,0.0,0.0,446029824.0,16973824.0,193859584.0,3486658560.0,0.0,0.0,0.0,0.0,0.0,2.600,1.400,3.200,0.0,0.200,0.0,1638.400,928.0,17382.0,4.0,2.0,1.0,6.0,842.400,831.600,132.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,213.800,407.0
1506122912.486,22-09 23:28:32,0.402,0.201,99.397,0.0,0.0,0.0,0.0,0.0,0.0,445988864.0,16982016.0,193859584.0,3486691328.0,0.0,0.0,0.0,0.0,0.0,3.200,1.200,1.600,0.0,0.800,0.0,9830.400,928.0,17382.0,4.0,2.0,1.0,6.0,673.400,667.600,132.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,215.0,412.200
1506122917.486,22-09 23:28:37,0.202,0.0,99.697,0.101,0.0,0.0,0.0,0.0,0.0,446062592.0,16990208.0,193859584.0,3486609408.0,0.0,0.0,0.0,0.0,0.0,1.800,10.200,5.800,0.0,0.400,0.0,4096.0,928.0,17373.0,4.0,2.0,1.0,6.0,979.400,909.200,132.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,225.0,427.800
1506122922.484,22-09 23:28:42,2.616,1.207,96.076,0.101,0.0,0.0,0.0,0.0,9.600,449454080.0,16998400.0,193892352.0,3483176960.0,0.0,0.0,0.0,0.0,0.0,1655.200,1273.200,1101.0,0.0,0.800,0.0,14745.600,960.0,17420.0,4.0,2.0,1.0,6.0,2106.0,1798.200,137.0,13.0,1.0,0.0,0.0,0.0,1.0,3.0,317.0,561.400
1506122927.488,22-09 23:28:47,1.307,0.603,98.090,0.0,0.0,0.0,0.0,0.0,5.400,454713344.0,17006592.0,193904640.0,3477897216.0,0.0,0.0,0.0,0.0,0.0,644.800,715.0,426.800,0.0,0.400,0.0,3276.800,992.0,17460.0,4.0,2.0,1.0,6.0,1084.800,1001.0,141.0,13.0,1.0,0.0,0.0,0.0,1.0,3.0,458.600,864.200
1506122932.488,22-09 23:28:52,0.708,0.404,98.787,0.101,0.0,0.0,0.0,0.0,0.0,454815744.0,17014784.0,193896448.0,3477794816.0,0.0,0.0,0.0,0.0,0.0,25.600,16.400,16.800,0.0,0.400,0.0,4096.0,992.0,17462.0,4.0,2.0,1.0,6.0,1420.0,1185.800,141.0,13.0,1.0,0.0,0.0,0.0,1.0,3.0,684.400,1375.200
1506122937.487,22-09 23:28:57,5.455,1.616,89.293,3.636,0.0,0.0,0.0,0.0,1.800,472875008.0,17502208.0,203026432.0,3450118144.0,0.0,0.0,0.0,0.0,10.800,3067.200,3145.600,1768.200,72.400,0.0,1918566.400,0.0,1024.0,17900.0,4.0,2.0,1.0,6.0,962.400,958.600,143.0,15.0,1.0,0.0,0.0,0.0,1.0,3.0,471.0,699.600
1506122942.488,22-09 23:29:02,0.502,0.100,99.297,0.100,0.0,0.0,0.0,0.0,0.0,473030656.0,17510400.0,203026432.0,3449954304.0,0.0,0.0,0.0,0.0,0.0,2.800,10.400,3.200,0.0,3.600,0.0,21299.200,1024.0,17900.0,4.0,2.0,1.0,6.0,678.200,666.0,143.0,15.0,1.0,0.0,0.0,0.0,1.0,3.0,214.400,398.800
1506122947.487,22-09 23:29:07,0.805,0.201,98.893,0.101,0.0,0.0,0.400,0.0,0.600,473116672.0,17518592.0,203026432.0,3449860096.0,0.0,0.0,0.0,0.0,0.0,12.800,13.600,2.600,0.0,0.400,0.0,4096.0,1024.0,17899.0,4.0,2.0,1.0,6.0,907.600,819.0,145.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,222.0,421.800
1506122952.486,22-09 23:29:12,0.402,0.201,99.396,0.0,0.0,0.0,0.0,0.0,0.0,473051136.0,17526784.0,203018240.0,3449925632.0,0.0,0.0,0.0,0.0,0.0,2.0,0.400,3.200,0.0,1.200,0.0,6553.600,1024.0,17899.0,4.0,2.0,1.0,6.0,949.800,832.800,145.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,219.400,407.400
1506122957.488,22-09 23:29:17,3.726,0.504,95.267,0.403,0.0,0.101,0.0,0.0,0.600,495525888.0,17567744.0,203059200.0,3427368960.0,0.0,0.0,0.0,0.0,0.0,25.600,1156.400,62.200,0.0,3.600,0.0,37683.200,1024.0,17908.0,4.0,2.0,1.0,6.0,1276.600,1444.600,147.0,19.0,1.0,0.0,0.0,0.0,1.0,3.0,468.400,923.200
1506122962.488,22-09 23:29:22,1.102,0.301,98.497,0.100,0.0,0.0,0.0,0.0,0.0,495452160.0,17575936.0,203059200.0,3427434496.0,0.0,0.0,0.0,0.0,0.0,3.0,1.800,3.200,0.0,0.400,0.0,9011.200,1024.0,17906.0,4.0,2.0,1.0,6.0,919.400,857.800,145.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,224.800,411.800
1506122967.488,22-09 23:29:27,0.703,0.100,99.096,0.100,0.0,0.0,0.0,0.0,0.0,495374336.0,17584128.0,203063296.0,3427500032.0,0.0,0.0,0.0,0.0,0.0,2.0,0.800,3.400,0.0,0.800,0.0,4096.0,1024.0,17906.0,4.0,2.0,1.0,6.0,836.800,779.200,145.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,225.200,414.600
1506122972.488,22-09 23:29:32,0.832,0.832,98.231,0.104,0.0,0.0,0.0,0.0,0.0,495366144.0,17592320.0,203063296.0,3427500032.0,0.0,0.0,0.0,0.0,0.0,2.600,10.800,11.400,0.0,0.600,0.0,7372.800,1024.0,17906.0,4.0,2.0,1.0,6.0,2808.800,2862.0,145.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,2262.0,4773.400
1506122977.488,22-09 23:29:37,0.712,1.119,98.067,0.102,0.0,0.0,0.0,0.0,0.0,495390720.0,17600512.0,203063296.0,3427467264.0,0.0,0.0,0.0,0.0,0.0,1.200,11.800,8.200,0.0,2.0,0.0,12288.0,1024.0,17906.0,4.0,2.0,1.0,6.0,2176.400,1884.800,145.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,1332.400,2741.600
1506122982.488,22-09 23:29:42,0.806,0.101,99.093,0.0,0.0,0.0,0.0,0.0,0.0,494841856.0,17608704.0,203063296.0,3428007936.0,0.0,0.0,0.0,0.0,0.0,2.400,1.0,42.0,0.0,0.600,0.0,6553.600,1024.0,17906.0,4.0,2.0,1.0,6.0,858.800,780.800,145.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,249.0,472.400
1506122987.488,22-09 23:29:47,3.528,0.605,94.556,1.210,0.0,0.101,0.0,0.0,0.0,479756288.0,17739776.0,203182080.0,3442843648.0,0.0,0.0,0.0,0.0,0.0,208.800,30.600,764.0,0.0,10.600,0.0,121241.600,1024.0,17927.0,4.0,2.0,1.0,6.0,1453.0,2136.0,143.0,15.0,1.0,0.0,0.0,0.0,1.0,3.0,588.400,1304.0
1506122992.488,22-09 23:29:52,0.806,0.403,98.690,0.0,0.0,0.101,0.0,0.0,0.800,470290432.0,17747968.0,203137024.0,3452346368.0,0.0,0.0,0.0,0.0,0.0,111.200,47.800,522.600,0.0,0.800,0.0,22118.400,928.0,17838.0,4.0,2.0,1.0,6.0,1211.400,1055.800,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,395.0,772.200
1506122997.488,22-09 23:29:57,0.504,0.101,99.396,0.0,0.0,0.0,0.0,0.0,0.0,470425600.0,17760256.0,203137024.0,3452198912.0,0.0,0.0,0.0,0.0,0.0,0.400,10.400,6.0,0.0,0.600,0.0,12288.0,928.0,17838.0,4.0,2.0,1.0,6.0,847.800,817.200,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,220.400,412.0
1506123002.488,22-09 23:30:02,0.704,0.101,99.095,0.101,0.0,0.0,0.0,0.0,0.0,470351872.0,17768448.0,203137024.0,3452264448.0,0.0,0.0,0.0,0.0,0.0,5.400,0.600,3.400,0.0,0.600,0.0,7372.800,928.0,17838.0,4.0,2.0,1.0,6.0,832.600,792.0,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,241.600,451.600
1506123007.488,22-09 23:30:07,0.603,0.201,99.095,0.101,0.0,0.0,0.0,0.0,0.0,470261760.0,17776640.0,203137024.0,3452346368.0,0.0,0.0,0.0,0.0,0.0,0.600,0.600,4.200,0.0,0.400,0.0,4096.0,928.0,17835.0,4.0,2.0,1.0,6.0,908.0,845.600,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,229.800,429.0
1506123012.488,22-09 23:30:12,0.702,0.100,99.097,0.100,0.0,0.0,0.0,0.0,0.0,470392832.0,17784832.0,203128832.0,3452215296.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.200,0.0,0.600,0.0,4096.0,928.0,17835.0,4.0,2.0,1.0,6.0,1105.400,979.200,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,224.600,421.200
1506123017.488,22-09 23:30:17,0.302,0.101,99.597,0.0,0.0,0.0,0.0,0.0,0.200,470335488.0,17784832.0,203137024.0,3452264448.0,0.0,0.0,0.0,0.0,0.0,1.600,1.0,3.200,0.0,5.200,0.0,26214.400,928.0,17835.0,4.0,2.0,1.0,6.0,683.0,668.600,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,221.800,413.200
1506123022.488,22-09 23:30:22,0.403,0.0,99.597,0.0,0.0,0.0,0.0,0.0,0.0,470151168.0,17793024.0,203137024.0,3452440576.0,0.0,0.0,0.0,0.0,0.0,1.600,0.600,6.200,0.0,1.0,0.0,9011.200,928.0,17835.0,4.0,2.0,1.0,6.0,915.600,866.200,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,223.400,421.400
1506123027.488,22-09 23:30:27,0.602,0.201,99.096,0.100,0.0,0.0,0.0,0.0,0.0,470204416.0,17801216.0,203141120.0,3452375040.0,0.0,0.0,0.0,0.0,0.0,1.600,10.400,3.200,0.0,1.200,0.0,13926.400,928.0,17835.0,4.0,2.0,1.0,6.0,752.0,726.200,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,220.800,422.0
1506123032.486,22-09 23:30:32,0.402,0.101,99.396,0.101,0.0,0.0,0.0,0.0,0.0,470196224.0,17809408.0,203141120.0,3452375040.0,0.0,0.0,0.0,0.0,0.0,0.200,0.400,3.200,0.0,1.0,0.0,7372.800,928.0,17835.0,4.0,2.0,1.0,6.0,910.200,852.600,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,223.600,424.800
1506123037.488,22-09 23:30:37,0.504,0.0,99.396,0.101,0.0,0.0,0.0,0.0,0.0,470118400.0,17817600.0,203145216.0,3452440576.0,0.0,0.0,0.0,0.0,0.0,1.800,0.600,3.200,0.0,0.600,0.0,7372.800,928.0,17835.0,4.0,2.0,1.0,6.0,1052.600,948.200,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,228.800,432.800
1506123042.488,22-09 23:30:42,0.603,0.101,99.296,0.0,0.0,0.0,0.0,0.0,0.0,470040576.0,17825792.0,203149312.0,3452506112.0,0.0,0.0,0.0,0.0,0.0,2.600,0.600,3.200,0.0,0.800,0.0,7372.800,928.0,17835.0,4.0,2.0,1.0,6.0,967.400,871.400,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,223.600,421.600
1506123047.488,22-09 23:30:47,0.503,0.0,99.396,0.101,0.0,0.0,0.0,0.0,0.0,470147072.0,17833984.0,203149312.0,3452391424.0,0.0,0.0,0.0,0.0,0.0,1.200,10.400,7.800,0.0,0.400,0.0,4096.0,928.0,17835.0,4.0,2.0,1.0,6.0,840.400,793.800,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,225.800,424.400
1506123052.485,22-09 23:30:52,0.403,0.101,99.395,0.101,0.0,0.0,0.0,0.0,0.0,470106112.0,17842176.0,203149312.0,3452424192.0,0.0,0.0,0.0,0.0,0.0,1.600,0.600,3.400,0.0,2.0,0.0,11468.800,928.0,17835.0,4.0,2.0,1.0,6.0,907.200,839.400,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,221.400,415.600
1506123057.488,22-09 23:30:57,0.302,0.101,99.496,0.101,0.0,0.0,0.0,0.0,0.0,470020096.0,17854464.0,203157504.0,3452489728.0,0.0,0.0,0.0,0.0,0.0,4.400,4.200,1.800,0.200,1.200,819.200,13926.400,928.0,17835.0,4.0,2.0,1.0,6.0,676.0,661.600,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,226.600,424.400
1506123062.487,22-09 23:31:02,0.403,0.0,99.496,0.101,0.0,0.0,0.0,0.0,0.0,470175744.0,17862656.0,203157504.0,3452325888.0,0.0,0.0,0.0,0.0,0.0,0.0,11.800,3.400,0.0,0.400,0.0,3276.800,928.0,17835.0,4.0,2.0,1.0,6.0,760.400,731.600,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,221.800,421.400
1506123067.488,22-09 23:31:07,0.403,0.101,99.496,0.0,0.0,0.0,0.0,0.0,0.0,470134784.0,17870848.0,203157504.0,3452358656.0,0.0,0.0,0.0,0.0,0.0,0.600,0.600,1.800,0.0,0.400,0.0,4096.0,928.0,17835.0,4.0,2.0,1.0,6.0,839.400,800.600,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,223.400,420.800
1506123072.488,22-09 23:31:12,0.502,0.201,99.096,0.100,0.0,0.100,0.0,0.0,0.0,469680128.0,17879040.0,203157504.0,3452805120.0,0.0,0.0,0.0,0.0,0.0,0.200,0.800,26.800,0.0,0.400,0.0,4096.0,928.0,17835.0,4.0,2.0,1.0,6.0,882.600,778.200,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,222.0,418.800
1506123077.488,22-09 23:31:17,0.601,0.301,98.998,0.100,0.0,0.0,0.0,0.0,0.0,469606400.0,17887232.0,203157504.0,3452870656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600,3.400,0.0,0.400,0.0,3276.800,928.0,17835.0,4.0,2.0,1.0,6.0,905.800,845.200,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,221.0,417.200
1506123082.488,22-09 23:31:22,0.604,0.0,99.396,0.0,0.0,0.0,0.0,0.0,0.0,469762048.0,17895424.0,203157504.0,3452706816.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200,3.400,0.0,0.400,0.0,3276.800,928.0,17835.0,4.0,2.0,1.0,6.0,830.200,796.800,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,219.200,415.800
1506123087.488,22-09 23:31:27,0.504,0.0,99.396,0.101,0.0,0.0,0.0,0.0,0.0,469688320.0,17903616.0,203157504.0,3452772352.0,0.0,0.0,0.0,0.0,0.0,0.800,0.600,1.800,0.0,0.600,0.0,8192.0,928.0,17835.0,4.0,2.0,1.0,6.0,902.600,845.600,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,224.800,420.400
1506123092.487,22-09 23:31:32,0.402,0.302,99.196,0.101,0.0,0.0,0.0,0.0,0.0,469614592.0,17911808.0,203157504.0,3452837888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600,3.400,0.0,1.800,0.0,9011.200,928.0,17835.0,4.0,2.0,1.0,6.0,973.400,916.400,134.0,14.0,1.0,0.0,0.0,0.0,1.0,3.0,223.200,417.0
1506123097.486,22-09 23:31:37,54.237,7.309,36.229,0.106,0.0,2.119,1.400,0.0,34.200,495329280.0,17924096.0,206249984.0,3424018432.0,0.0,0.0,0.0,0.0,0.0,1858.0,2653.0,1229.200,1.400,0.400,8192.0,5734.400,928.0,17840.0,4.0,2.0,1.0,6.0,657704.800,478807.0,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,2305.200,4659.400
1506123102.486,22-09 23:31:42,77.565,15.896,0.451,0.0,0.0,6.088,1.200,0.0,0.0,518111232.0,17932288.0,214417408.0,3393060864.0,0.0,0.0,0.0,0.0,0.0,1856.0,4186.200,2654.0,0.0,0.400,0.0,4096.0,928.0,17840.0,4.0,2.0,1.0,6.0,1713658.800,1217627.600,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,4831.800,10603.800
1506123107.486,22-09 23:31:47,73.993,19.563,0.230,0.0,0.0,6.214,1.800,0.0,0.200,559292416.0,17940480.0,227119104.0,3339169792.0,0.0,0.0,0.0,0.0,0.0,1579.0,5260.200,2612.0,0.0,4.0,0.0,2699264.0,928.0,17843.0,4.0,2.0,1.0,6.0,2114148.400,1501202.600,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,6618.600,13410.600
1506123112.486,22-09 23:31:52,70.175,22.339,0.819,0.351,0.0,6.316,1.800,0.0,0.200,581275648.0,17989632.0,254464000.0,3289792512.0,0.0,0.0,0.0,0.0,0.0,741.600,4848.400,2434.800,0.0,6.0,0.0,2159411.200,928.0,17851.0,4.0,2.0,1.0,6.0,2561804.600,1819300.600,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,7101.600,16807.800
1506123117.486,22-09 23:31:57,44.118,23.647,26.0,0.353,0.0,5.882,1.400,0.0,0.0,609488896.0,18096128.0,275320832.0,3240615936.0,0.0,0.0,0.0,0.0,0.200,649.400,4882.600,2530.600,0.0,15.600,0.0,7801241.600,928.0,17862.0,4.0,2.0,1.0,6.0,2701996.600,1922419.400,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,9235.0,20603.800
1506123122.487,22-09 23:32:02,59.976,25.772,5.819,0.831,0.0,7.601,0.800,0.0,0.0,652161024.0,18186240.0,308264960.0,3164909568.0,0.0,0.0,0.0,0.0,0.0,792.200,6461.600,2713.200,0.0,9.600,0.0,3323494.400,928.0,17879.0,4.0,2.0,1.0,6.0,3028462.0,2136361.200,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,8038.600,20225.400
1506123127.488,22-09 23:32:07,63.962,26.730,1.671,0.119,0.0,7.518,0.600,0.0,0.0,693469184.0,18243584.0,362475520.0,3069333504.0,0.0,0.0,0.0,0.0,0.200,740.200,7299.600,2636.0,0.600,14.600,10649.600,8991539.200,928.0,17887.0,4.0,2.0,1.0,6.0,2897483.800,2046277.200,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,9037.600,18415.200
1506123132.486,22-09 23:32:12,45.978,25.090,19.808,2.761,0.0,6.363,0.800,0.200,0.0,712376320.0,18341888.0,364957696.0,3047845888.0,0.0,0.0,0.0,0.0,0.0,939.600,5823.800,4751.800,0.0,16.800,0.0,10049945.600,928.0,17874.0,4.0,2.0,1.0,6.0,2864099.0,2029638.200,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,8875.800,20782.200
1506123137.486,22-09 23:32:17,35.322,24.211,32.632,1.754,0.0,6.082,1.400,0.0,0.0,749010944.0,18382848.0,385314816.0,2990813184.0,0.0,0.0,0.0,0.0,0.0,850.800,5304.0,2536.400,0.0,11.400,0.0,7156531.200,928.0,17880.0,4.0,2.0,1.0,6.0,2807825.600,1998682.0,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,9231.800,21542.800
1506123142.486,22-09 23:32:22,59.595,28.010,4.410,1.073,0.0,6.913,1.200,0.0,0.0,793817088.0,18464768.0,440426496.0,2890813440.0,0.0,0.0,0.0,0.0,0.0,1396.600,8096.600,3263.600,0.0,9.400,0.0,2894233.600,928.0,17894.0,4.0,2.0,1.0,6.0,2933026.400,2070487.800,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,8151.800,19313.800
1506123147.486,22-09 23:32:27,60.0,30.843,2.530,0.0,0.0,6.627,0.800,0.0,0.0,828293120.0,18522112.0,508428288.0,2788278272.0,0.0,0.0,0.0,0.0,0.0,702.200,7653.800,2598.400,0.0,14.0,0.0,8654028.800,928.0,17901.0,4.0,2.0,1.0,6.0,2977180.800,2107692.200,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,8761.400,18372.0
1506123152.486,22-09 23:32:32,42.267,23.731,25.502,2.952,0.0,5.549,1.0,0.0,0.0,854540288.0,18698240.0,453681152.0,2816602112.0,0.0,0.0,0.0,0.0,0.200,682.0,5249.200,6650.0,0.200,33.0,819.200,20595507.200,928.0,17871.0,4.0,2.0,1.0,6.0,2760659.600,1957445.600,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,8596.0,20333.600
1506123157.488,22-09 23:32:37,37.656,25.561,27.930,1.621,0.0,7.232,0.0,0.0,0.0,893829120.0,18747392.0,468742144.0,2762203136.0,0.0,0.0,0.0,0.0,0.0,730.200,5343.600,2692.800,0.0,12.400,0.0,8858828.800,928.0,17878.0,4.0,2.0,1.0,6.0,3110387.400,2209509.400,137.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,10900.800,23225.200
